NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20
10587469,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
10105992,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
10279458,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
10655641,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10478003,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0
10659954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
10724652,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
10283188,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10498691,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
10768618,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0
10782475,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
10362721,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
10629929,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
10687361,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
10510974,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10536512,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10459029,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
10207186,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
10630055,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1
10362933,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10123894,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
10533898,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
10803911,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
10468218,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
10811372,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
10505282,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
10624530,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
20058861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10782431,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0
10632369,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10535911,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
10456294,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10476273,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
20052407,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10362781,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
10077606,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
10782399,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10787695,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
10215107,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
10369380,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0
10787608,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1
10630677,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1
10723594,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10811312,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10630112,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10633302,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10366284,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
10216928,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0
10362806,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10625150,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
10628959,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10362839,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10630607,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10630590,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
10638583,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10632239,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
10498585,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10631008,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10597018,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10498706,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
10505229,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1
10621316,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
10630938,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
10782307,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10352488,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
10393934,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
10782521,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10787554,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0
10212623,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10352525,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
10789923,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10782496,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10621939,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
10803857,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
10602546,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
10632317,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1
10223922,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10633164,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
10582997,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1
10520368,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
10498682,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
10498576,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
10652595,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10683012,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
10630728,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10785895,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10534165,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10513397,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
10787539,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10506285,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1
10456581,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
10283232,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
10737915,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
10398740,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
10465946,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
10383178,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1
10410826,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
10398763,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
10615653,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
10684216,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
10510151,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
20298730,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
10642238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10669605,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
10398776,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1
10518444,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10767209,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
10394492,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
20298750,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
10420609,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
10456489,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
10684214,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
20318071,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
10409797,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
10518927,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10614427,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
10671318,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10401344,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0
10462467,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10520008,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
10771446,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
10512007,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
10667800,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
10236994,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10401472,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0
10518908,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
10511997,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10518890,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
10394679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520988,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
10636795,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10405082,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0
10284486,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
10617657,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1
10384031,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10378040,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
10151909,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10515663,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
10520977,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10153070,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
10388492,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
10425915,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1
10623720,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
10490635,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10751681,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
10258427,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10641277,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
10392341,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
10462447,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10806309,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10512205,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10379854,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10049758,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10369720,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10762255,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10536193,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10474559,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
10655865,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
10493973,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
10456243,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10520865,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10643379,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
10238721,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
10809167,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
10486605,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
10151809,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
10624612,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10624575,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
10151891,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
19935029,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
10624653,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
10809202,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
10809262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10624663,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
10634532,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1
10416990,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
10394883,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1
10736659,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
10803519,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10793297,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1
10506570,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
10227948,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
10404666,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10473707,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10796448,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
10393486,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
10534794,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0
10660726,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
10502904,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
10666242,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1
10501696,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10403606,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
10744825,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10666335,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1
10340123,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
10677393,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10744744,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10755578,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0
10667791,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
10666305,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0
10666117,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
10455857,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10501658,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
10755511,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10667804,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
10633397,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
10633455,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10512958,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
10334752,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10513004,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10639127,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
10660351,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10533337,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10513052,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
10577465,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
10740108,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1
10513237,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
10513249,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1
10513290,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1
10740093,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
10372255,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
10740119,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10643072,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
10740128,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
10634690,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10607077,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
10636419,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10231872,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
10675215,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
10298691,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10464358,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10464277,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
10495320,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
10634740,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
10722976,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
10609102,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
10495999,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
10606452,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10608827,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10609064,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
10723389,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
10722992,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
10468433,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
10464322,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10630088,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10722879,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10722847,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
10496075,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
10464258,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
10608864,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1
10424600,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10608430,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10674755,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
10458830,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
10085550,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10608559,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10608607,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10419719,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10652466,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
10729825,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
10521529,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
10613689,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0
10125029,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
10600644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10613670,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10419727,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
10521512,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10601944,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10521533,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
10521542,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
10455660,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10419721,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
10613699,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
10484892,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0
10484927,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0
10605798,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
10605688,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10345212,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1
10605755,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
10345118,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
10484983,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0
10629152,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
10484956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10605815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10345068,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
10535315,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
10689547,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
10331699,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0
10331689,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10337290,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
10600818,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1
10503520,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
10471671,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
10600892,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
10535317,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
10535314,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1
10804018,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
10600929,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10600910,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10339328,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10600869,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
10331748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
10643738,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1
10331788,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10323024,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10352497,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
10643638,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10819794,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
10671544,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
10607147,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
10800572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10511002,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
10510998,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
10785876,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
