N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
3593,20125842,B,B,A,B,B,B,A,C,A,C,B,A,B,B,C,A,B,C,B,B,B,B,B,B
3594,20125802,B,D,B,D,C,C,D,A,A,A,B,C,C,A,A,D,D,A,B,A,B,D,A,C
3595,20029947,D,A,D,C,B,D,C,C,C,A,D,D,D,D,A,D,B,C,C,D,D,C,A,D
3596,19888899,B,B,C,A,C,D,B,C,A,B,C,B,C,C,D,C,C,D,A,C,B,B,C,D
3597,19888823,B,A,B,D,D,B,D,C,A,A,C,A,A,C,D,D,D,D,,A,D,B,C,B
3598,19854765,B,C,B,D,A,C,A,C,A,D,C,A,C,D,B,C,C,B,A,A,A,B,A,A
3599,19888833,A,B,B,D,B,B,D,C,A,A,C,A,,,,,,,,,,,,
3600,19888843,B,C,A,B,C,B,B,B,B,B,D,B,C,C,B,A,B,C,C,D,B,B,B,B
3601,20125844,D,A,B,C,A,B,D,C,A,A,C,C,A,C,D,B,D,A,A,B,B,D,C,C
3602,19888812,D,D,A,D,D,B,D,A,D,A,D,D,C,B,A,C,A,C,B,B,B,,B,B
3603,3382375,A,D,B,B,B,D,A,C,C,C,C,B,D,B,C,C,D,D,C,D,C,C,D,A
3604,20052145,C,D,A,C,D,C,C,D,A,D,D,A,B,A,C,C,C,D,A,B,C,A,D,A
3605,20052148,B,C,D,B,B,C,B,C,A,C,A,B,A,D,C,A,A,B,B,D,A,D,B,A
3606,19894034,B,B,B,A,A,A,A,A,B,B,D,A,A,A,A,B,A,A,A,,A,,A,
3607,19893968,A,C,C,A,A,B,A,A,A,D,B,A,B,C,D,C,B,C,C,A,A,C,A,A
3608,20052174,A,C,A,A,D,A,B,B,C,B,D,A,A,A,A,C,B,D,C,B,D,B,B,B
3609,3382376,B,D,B,B,C,A,D,C,A,C,B,C,A,D,D,C,C,C,D,A,A,A,B,A
3610,19856268,D,C,B,A,A,B,D,D,A,B,B,A,A,C,D,C,C,B,B,A,A,B,C,B
3611,20052121,B,D,A,A,B,B,B,C,A,A,A,C,C,A,B,D,B,A,B,B,A,A,C,D
3612,20052122,C,B,C,A,D,D,C,A,B,D,B,B,C,D,B,B,B,D,D,B,B,B,A,C
3613,19856270,C,B,A,A,C,A,B,A,B,A,B,A,C,B,B,A,A,B,B,D,B,B,B,B
3614,5022030,C,D,D,D,D,C,D,D,A,A,A,B,C,C,D,D,D,C,B,B,D,D,C,C
3615,4213975,C,C,B,C,C,A,B,B,C,C,C,C,B,C,C,D,C,C,B,C,C,C,C,D
3616,20052161,A,B,C,D,A,A,C,A,A,B,C,B,D,B,C,A,C,A,A,B,D,A,A,D
3617,20052131,A,B,C,A,C,A,B,B,B,D,D,C,B,C,D,B,D,C,A,A,A,B,A,A
3618,20052134,B,C,C,C,C,A,A,A,D,D,A,D,A,A,D,C,B,D,A,C,A,B,D,C
3619,20052143,D,C,D,A,A,B,D,B,C,A,D,A,C,D,D,A,C,C,C,B,A,A,B,D
3620,19856304,D,C,C,D,B,A,B,A,D,C,B,C,C,B,C,B,C,C,C,B,D,A,C,B
3622,19856318,A,B,B,A,A,B,B,B,C,B,A,B,B,A,B,B,A,B,C,A,B,A,A,A
3623,4213979,A,C,A,D,B,B,B,C,D,B,D,A,A,B,D,B,C,C,C,A,B,A,D,A
3624,4213981,B,B,A,A,A,A,A,B,A,B,B,D,D,B,A,A,A,A,B,B,A,C,A,A
3625,20052167,B,C,C,B,B,C,B,A,C,B,C,D,B,A,A,D,A,B,C,B,C,C,B,D
3627,19856338,D,B,B,D,B,B,C,B,D,B,D,B,C,C,C,C,C,B,C,D,B,C,A,C
3628,19796468,B,A,D,C,B,A,B,B,C,A,A,C,C,A,B,B,C,A,A,C,A,B,B,D
3629,19856342,A,B,A,A,C,A,A,B,C,B,B,C,C,C,C,A,C,A,A,D,D,A,B,B
3630,19856355,C,C,B,C,A,B,D,A,C,C,C,C,A,A,C,B,B,C,C,C,C,B,C,C
3631,20052192,C,A,C,A,C,D,B,A,C,C,C,D,A,A,D,C,D,A,C,D,C,C,B,B
3632,20046929,B,B,B,D,B,C,D,B,A,A,B,C,C,C,C,D,D,C,B,A,A,D,A,C
3633,4210643,A,C,D,D,C,D,A,A,C,D,A,B,C,A,D,A,B,D,A,B,A,A,A,A
3634,20207802,B,C,D,A,A,B,D,B,A,D,C,B,C,B,A,A,A,C,A,B,A,D,B,A
3635,20046931,C,B,A,C,B,A,D,A,A,A,C,C,A,A,A,B,B,A,B,A,A,D,A,A
3636,4210697,A,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,B,A,B,A,B,C
3637,4210700,A,C,A,A,A,A,A,A,D,C,C,B,D,C,A,C,C,D,A,C,A,B,B,D
3638,20036378,B,C,A,D,C,B,D,B,D,C,D,D,C,C,B,D,D,D,D,B,B,C,A,A
3639,20207809,A,B,A,D,C,D,A,C,D,A,B,C,C,B,B,B,D,B,C,A,B,A,C,A
3640,4213858,A,A,B,D,D,A,D,B,A,B,D,B,A,C,A,C,C,D,A,D,A,C,A,A
3641,4213869,A,C,B,D,D,C,D,C,A,A,A,A,B,A,A,D,A,A,A,D,A,C,A,D
3642,20046937,B,B,B,C,C,C,B,B,C,B,C,A,B,B,B,C,C,A,B,C,A,B,A,B
3643,7295785,B,A,A,A,B,D,A,B,A,B,B,A,A,B,A,A,B,A,B,A,A,A,B,A
3644,5004152,B,C,B,C,B,B,D,D,A,A,B,C,B,D,D,B,D,A,B,A,B,D,A,C
3645,2457816,B,D,C,B,A,D,C,B,A,D,B,C,A,A,B,D,D,D,B,D,B,A,A,C
3646,20125377,B,C,D,D,C,C,D,C,C,A,A,B,D,,B,C,,,,,,,,
3647,19888872,A,D,B,A,C,B,A,D,D,C,C,D,A,A,C,C,B,D,D,C,D,A,B,C
3648,19888890,D,B,B,A,C,C,D,B,A,B,A,B,C,C,A,A,A,B,A,A,C,B,D,A
3649,19888912,B,D,C,C,D,A,D,A,D,A,A,D,A,B,,,C,D,,,,,,
3652,5542855,A,A,A,A,B,A,A,A,A,A,C,A,A,B,A,A,B,B,A,A,A,C,B,A
3653,20125387,B,C,C,D,B,D,C,B,B,C,C,C,C,C,C,C,C,C,C,C,B,C,B,C
3654,19883106,D,C,D,C,C,C,A,C,A,B,C,C,C,D,B,B,D,A,B,B,D,C,B,A
3655,19883139,B,C,B,C,C,C,B,B,C,C,C,C,C,B,C,C,C,C,C,D,C,C,C,C
3656,3170226,A,B,C,C,A,B,B,B,C,C,A,C,B,B,C,A,D,C,A,B,B,B,B,C
3658,19883153,A,D,D,B,C,B,A,A,D,A,A,B,B,B,A,A,B,C,B,B,A,D,A,A
3659,19845869,,,,,,,,,,,,,,,,,,,,,,,,
3660,19939952,C,A,A,A,A,A,B,A,A,A,B,C,A,A,A,A,A,A,D,A,B,B,A,A
3661,20320435,C,C,A,C,A,C,A,B,C,A,C,D,A,C,B,B,D,A,A,A,A,C,C,A
3662,19845938,A,C,C,C,D,B,C,C,C,B,C,C,C,B,A,B,C,B,C,D,B,A,A,C
3663,3170193,C,C,B,A,C,C,D,C,A,A,B,C,C,B,C,D,D,A,B,D,C,D,A,C
3664,19845952,C,B,,,B,,,,,,,,,,,,,,,,,,,
3665,19846017,C,B,B,B,B,C,D,A,A,A,B,C,C,D,D,D,B,A,B,A,A,D,A,C
3666,19846036,B,A,A,D,A,B,B,B,C,A,A,D,A,D,B,A,C,C,B,C,A,D,A,A
3667,3170181,D,B,B,D,C,C,D,B,A,A,B,C,A,C,D,D,D,A,B,A,B,D,A,C
3668,20320436,A,D,C,A,B,C,D,A,B,A,B,C,D,D,C,B,D,C,C,B,A,D,B,C
3669,19846073,B,A,A,D,A,C,A,B,A,D,B,D,D,D,A,B,B,C,A,C,A,B,A,A
3670,19865120,A,A,B,D,A,B,D,A,A,D,D,A,D,D,A,A,A,A,A,B,A,A,A,B
3671,20062276,D,C,A,D,C,D,D,C,C,B,C,D,C,C,A,A,C,C,A,A,A,D,D,D
3672,19894183,C,A,B,B,B,C,D,D,A,A,B,C,C,B,A,B,B,D,B,D,C,D,C,A
3674,19894233,A,A,B,D,A,B,D,C,D,A,A,C,C,C,A,C,D,C,B,D,A,B,A,A
3675,20052220,B,A,B,C,B,C,D,C,A,A,B,C,C,C,D,D,B,C,B,A,A,D,A,C
3676,19856372,C,D,D,A,D,A,C,C,B,A,D,A,B,C,C,D,D,D,D,C,A,A,C,D
3677,7092901,A,A,B,A,D,A,D,C,A,C,A,B,A,B,A,B,D,A,B,D,A,C,A,C
3678,19856376,B,A,B,A,D,C,D,B,A,A,B,C,C,C,D,D,D,A,B,A,A,D,B,C
3679,3132027,B,C,B,A,B,B,D,C,A,A,B,C,A,C,C,D,D,A,B,A,B,D,B,C
3680,19856389,C,B,C,C,D,D,D,B,C,B,D,D,D,C,A,C,C,C,D,B,C,C,C,D
3681,19801439,B,D,C,D,D,C,D,B,A,D,C,D,D,A,B,B,D,D,A,A,C,D,A,B
3682,19846197,A,D,B,A,D,A,D,A,D,A,C,D,B,B,A,A,A,A,A,A,A,D,A,A
3683,10836916,D,C,A,A,C,C,A,B,D,B,C,A,B,A,A,B,A,C,C,D,B,B,C,D
3684,19856452,A,D,A,C,B,D,B,A,D,A,B,C,C,D,C,A,B,D,B,C,D,C,B,D
3686,19801427,A,C,B,A,D,B,A,B,B,D,A,D,A,B,D,B,D,C,A,D,D,B,B,A
3687,19856500,C,C,C,B,D,C,C,C,C,D,D,B,D,C,C,C,D,D,C,C,B,B,B,C
3688,19801447,B,A,B,A,C,C,D,D,A,A,D,C,B,D,C,A,D,A,B,A,D,D,A,C
3689,19846089,A,B,B,B,A,B,D,B,A,A,B,A,A,C,A,C,A,A,A,A,C,B,D,A
3690,19801455,B,C,B,B,D,A,D,B,B,C,B,C,C,A,A,C,B,A,A,D,C,C,D,B
3692,20053231,A,A,B,D,D,C,A,C,C,B,C,C,C,B,C,B,A,C,B,C,C,B,B,D
3693,20053235,A,B,B,D,C,C,D,D,A,A,B,C,C,A,D,B,D,C,A,A,B,D,A,C
3694,20181570,C,B,C,C,C,C,C,B,C,C,B,C,C,B,C,B,D,D,D,C,B,C,B,C
3695,19846199,C,A,A,C,B,C,B,B,C,D,C,A,B,A,B,C,C,C,A,A,B,B,A,C
3696,19846211,C,C,B,D,B,C,D,D,A,A,B,C,C,D,D,B,D,C,B,A,A,C,A,A
3697,10715086,B,A,D,A,D,A,C,A,A,C,D,C,D,C,D,C,B,C,C,C,A,C,C,D
3698,3169911,B,B,A,B,B,A,B,B,D,C,C,D,A,B,A,A,A,D,B,A,C,D,A,A
3699,19940080,D,D,D,A,D,A,D,D,C,D,D,D,A,A,A,D,A,C,B,D,B,C,A,D
3700,20029735,A,C,B,D,B,B,D,A,A,B,B,C,C,C,D,C,D,A,B,D,D,B,C,A
3701,20029736,B,B,B,C,D,B,B,C,C,B,B,B,D,A,B,A,B,C,D,D,A,B,D,D
3702,20181527,B,A,D,D,D,A,D,A,C,D,C,A,B,D,C,A,B,A,B,A,C,B,B,A
3703,20029743,C,D,B,A,A,C,B,D,C,C,D,A,A,C,D,C,D,A,B,A,A,D,C,D
3704,20306091,A,A,C,B,A,D,A,A,B,C,A,B,A,B,B,C,C,B,A,C,C,A,A,A
3706,20020934,A,D,B,C,A,B,D,A,C,C,D,D,C,B,B,B,B,D,B,B,A,C,C,D
3707,20073690,A,B,A,D,D,B,B,B,D,D,B,A,A,A,A,D,B,C,A,A,A,D,A,A
3708,20029766,B,A,C,C,D,C,C,B,D,D,A,C,A,A,C,D,B,A,A,D,C,D,D,D
3709,20181520,A,D,C,C,A,B,C,B,A,A,D,D,D,D,B,A,C,A,A,B,D,B,B,A
3710,20126724,A,A,A,D,B,C,D,B,A,A,B,A,C,B,A,B,A,A,A,B,B,B,A,A
3711,20181569,A,B,C,A,C,B,B,A,B,C,C,D,A,C,B,A,A,D,B,B,C,B,C,C
3712,19846169,B,B,A,A,A,C,B,C,B,A,B,A,D,B,A,B,B,C,A,C,A,C,C,A
3713,20053241,C,D,B,C,C,C,C,C,C,C,A,B,D,D,B,C,C,C,D,B,A,B,C,C
3714,20203084,C,C,C,C,B,B,A,B,D,A,D,B,C,A,C,C,B,B,A,B,B,D,D,A
3715,19801572,A,D,C,C,A,B,B,B,B,A,C,D,B,A,D,C,C,B,B,C,D,A,D,C
3716,20181524,B,B,A,B,A,A,D,C,A,A,B,A,B,C,C,C,A,B,A,D,C,B,B,C
3717,20029738,D,A,D,A,C,A,C,A,A,C,B,C,A,A,B,C,A,B,A,B,B,A,C,A
3718,5584070,D,B,D,D,C,B,D,A,C,D,D,D,B,A,A,D,B,A,D,A,A,D,D,D
3719,19856373,A,D,D,A,C,A,C,A,A,C,D,B,C,C,C,D,A,C,C,C,A,D,D,C
3720,4213767,B,B,A,A,C,B,C,B,A,C,B,D,C,D,A,D,A,B,A,A,B,D,C,C
3721,4205035,B,D,B,A,A,C,A,B,B,C,C,D,C,A,C,B,D,D,C,B,D,A,C,A
3722,19856517,A,D,D,A,B,C,C,B,D,C,A,B,D,B,D,C,A,A,B,C,A,C,B,D
3723,20059274,D,B,C,D,C,A,A,C,D,B,B,B,D,B,A,B,B,B,D,A,B,B,B,A
3724,20029769,C,D,B,C,C,D,C,C,C,B,C,C,D,D,C,B,D,B,D,A,B,D,D,D
3725,5531989,A,B,C,C,A,C,A,C,D,B,C,A,B,A,C,B,C,C,B,A,A,B,C,B
3726,20056522,B,A,D,B,A,B,A,A,D,A,B,A,D,C,A,B,A,A,B,B,A,A,A,B
3727,20056473,C,D,A,D,C,B,A,C,B,B,C,C,C,D,A,B,A,B,B,A,A,A,A,B
3728,20071379,A,B,D,B,C,A,B,A,A,A,C,C,B,C,B,B,C,C,B,B,C,B,A,A
3729,20119826,B,B,C,D,C,B,C,D,D,B,C,C,B,C,B,C,B,D,C,B,B,C,C,C
3730,19800189,B,A,C,D,C,B,B,A,A,D,D,C,A,B,C,B,D,B,B,C,A,B,A,C
3731,19801306,B,D,A,C,B,A,B,C,C,A,C,C,C,A,A,B,C,C,B,B,B,B,D,B
3732,3168089,C,C,B,B,C,B,A,C,C,C,B,C,B,B,C,B,C,C,B,C,C,C,B,C
3733,19801305,A,A,A,B,A,B,A,A,B,B,B,A,B,A,A,A,A,A,B,C,B,B,B,B
3734,20188157,B,C,D,A,B,C,A,C,D,A,C,C,C,C,C,C,C,B,C,C,B,C,B,C
3735,20056551,B,B,A,C,B,B,D,C,A,A,B,D,C,A,A,D,D,A,A,D,B,D,C,A
3736,19789314,A,B,D,D,A,C,D,B,A,A,A,C,C,B,D,D,C,A,A,C,B,D,B,C
3737,19888969,C,C,C,C,D,D,C,B,D,D,C,C,D,C,D,C,D,D,D,D,C,A,D,D
3738,20179100,D,A,B,A,C,C,B,B,A,A,A,A,,,,,,,,,,,,
3739,20188162,B,A,A,D,B,C,A,B,B,D,A,A,C,B,B,A,D,C,A,B,B,B,C,B
3740,3382385,A,A,C,A,D,B,D,A,A,A,A,C,A,C,A,B,D,C,B,A,B,D,A,A
3741,19894032,B,A,B,D,B,C,D,C,A,A,B,C,C,C,D,D,B,A,C,C,A,D,B,C
3742,20052166,D,B,A,D,D,A,B,B,A,B,B,A,D,B,A,B,A,A,B,A,B,C,B,B
3743,20179109,A,A,A,A,B,A,A,C,A,D,D,C,A,D,A,B,C,C,A,B,B,A,A,A
3744,7297242,C,A,B,C,C,C,B,B,D,C,C,B,A,C,C,B,C,C,C,D,B,D,B,C
3745,19889008,B,C,B,B,B,C,C,A,D,B,B,A,C,A,C,C,B,C,B,C,C,A,A,C
3746,20045342,C,C,A,A,A,C,A,A,C,B,A,C,D,C,C,A,A,B,B,C,B,A,D,B
3747,20188169,A,A,B,A,D,A,B,A,A,B,A,A,A,C,C,A,D,A,C,D,A,D,D,A
3748,19846086,A,A,B,A,A,C,D,B,C,D,B,B,C,C,A,D,D,D,B,C,A,B,C,C
3749,4842560,B,C,C,D,D,C,D,B,D,B,C,C,C,C,D,B,B,B,C,A,C,A,C,B
3750,4842561,B,B,A,D,B,C,D,D,C,D,A,C,C,B,C,B,D,A,B,A,A,D,B,C
3751,3167646,D,A,B,A,C,C,D,C,D,A,B,A,C,C,A,D,D,D,B,B,B,D,A,C
3752,20179120,B,B,B,D,B,C,D,C,A,A,B,C,A,C,D,D,B,A,A,C,B,D,A,C
3753,19801302,B,C,B,A,C,B,B,B,A,A,B,C,B,B,B,A,C,B,A,C,B,A,B,C
3754,19889039,C,D,C,A,D,C,C,B,D,D,C,D,C,C,C,A,C,C,D,B,D,C,C,D
3755,19864270,B,C,B,A,B,B,B,A,B,B,B,B,B,A,B,B,A,B,A,C,B,A,B,B
3756,20174521,D,A,B,D,A,B,B,C,C,D,B,D,C,B,A,A,C,C,A,A,A,D,A,B
3757,20179129,B,B,B,A,A,C,D,C,A,D,B,C,A,B,A,B,B,C,B,A,A,B,D,C
3758,19894217,D,B,D,D,D,C,C,C,C,A,B,C,C,C,C,B,A,A,B,A,A,A,C,C
3759,20179133,B,A,B,D,B,C,D,A,B,A,A,A,C,C,D,D,B,A,C,B,A,D,A,C
3760,19864274,B,A,A,A,A,D,D,C,A,A,A,A,C,C,D,D,A,D,A,A,A,C,C,A
3761,19800174,B,C,B,D,D,C,D,C,A,A,A,C,B,C,A,D,D,A,B,A,B,D,B,C
3762,3377938,C,C,B,C,D,B,B,A,C,B,C,D,C,C,D,C,B,B,C,A,C,D,B,D
3763,19888925,A,C,B,D,C,C,D,C,A,A,B,A,C,B,A,C,B,D,A,B,B,C,C,A
3764,20180904,B,B,B,A,B,B,D,D,A,A,B,A,C,D,D,D,D,A,D,C,B,D,A,D
3765,19801537,C,C,A,A,D,C,D,B,B,A,D,A,C,D,D,B,B,C,A,C,A,D,B,B
3766,20179084,A,C,C,C,C,A,C,A,C,D,B,C,B,B,B,C,A,B,C,B,B,B,C,B
3767,20106451,D,A,D,B,D,D,D,C,C,D,B,C,A,A,A,C,A,B,C,C,A,B,D,B
3768,20136289,C,A,D,C,B,A,A,A,D,A,B,D,A,A,C,A,C,D,A,D,D,B,C,C
3769,19894074,B,B,B,C,B,C,B,C,B,B,C,B,B,B,B,B,B,C,C,D,B,B,B,B
3770,4839923,B,C,D,C,B,B,B,B,B,C,C,B,A,A,C,B,B,B,B,B,B,B,A,C
3771,20179090,A,B,B,C,B,C,B,C,C,C,C,C,C,A,D,C,B,B,D,C,D,B,D,C
3772,5583595,A,C,D,C,C,A,B,A,B,C,D,A,A,C,B,B,D,C,B,B,A,D,B,B
3773,19894090,A,C,D,B,B,D,C,B,C,C,C,B,A,B,C,D,A,A,A,B,A,D,A,A
3774,3716951,B,A,B,A,B,C,C,B,A,A,B,C,C,A,A,D,D,A,B,A,D,B,A,C
3775,20134212,A,D,C,A,C,B,B,A,D,C,D,C,C,A,B,A,C,C,B,C,A,B,C,B
3776,19864322,A,C,A,A,C,A,A,B,A,B,C,C,B,A,B,B,C,A,A,D,A,C,C,C
3777,4834225,B,B,C,C,D,A,C,B,B,D,D,D,A,D,A,A,C,C,A,A,B,A,A,C
3778,5532082,A,C,B,A,D,B,A,A,A,,,,,,,,,,,,,,,
3780,19801415,B,A,A,A,D,D,C,B,C,D,B,A,A,C,D,B,A,C,A,B,C,D,C,C
3781,20134921,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
3782,19894128,B,B,B,B,B,A,B,B,C,B,C,B,B,B,B,B,B,B,C,C,B,B,B,B
3783,19856446,A,D,A,C,B,D,C,B,C,C,A,D,C,C,A,C,B,D,C,B,B,B,C,C
3784,20179107,B,A,C,D,C,A,C,D,C,A,C,B,C,B,B,C,A,A,D,D,A,A,D,D
3785,19894137,D,C,A,B,B,C,A,C,C,B,B,B,A,B,A,A,C,C,B,B,A,C,A,A
3786,20179110,A,C,B,A,B,C,D,C,A,A,A,C,D,A,C,B,D,A,A,A,A,C,C,A
3787,19889022,,,,,A,,,,,,,,,,,,,,,,,,,
3788,19762052,A,A,B,B,C,A,D,B,A,A,D,C,A,C,A,B,C,C,C,B,A,D,A,A
3789,20179124,A,A,B,A,B,C,D,C,C,A,D,C,A,C,D,D,D,C,B,A,A,D,A,B
3790,19990555,D,B,B,A,C,A,B,A,D,D,D,D,A,C,D,A,D,A,D,C,C,B,D,A
3791,19889027,A,D,B,D,C,C,D,B,D,D,D,A,D,D,A,C,D,A,D,D,C,D,D,A
3792,4839929,A,D,D,D,C,C,D,B,D,D,D,A,D,A,A,C,D,A,A,D,A,C,A,B
3793,4841172,D,D,A,C,B,D,D,C,D,A,A,C,D,B,B,A,D,A,D,D,D,D,A,D
3794,20179131,B,C,A,A,B,C,D,B,A,C,A,C,C,D,C,D,D,A,C,D,B,D,B,A
3795,19883154,A,D,A,D,D,A,D,C,B,A,A,A,A,D,A,B,A,A,C,B,B,B,B,B
3796,20056527,D,A,D,D,B,A,D,A,D,A,B,C,C,C,D,B,A,A,A,D,A,A,A,C
3797,19856382,A,C,D,A,A,C,D,D,A,B,B,C,C,C,C,C,D,D,C,C,B,B,C,D
3798,3167633,A,B,B,D,C,C,D,C,D,A,B,C,A,C,C,D,B,A,D,A,C,A,C,B
3799,19883155,B,D,B,C,C,C,D,B,A,A,A,C,D,C,D,D,D,A,B,B,B,D,A,C
3800,3382383,B,A,B,D,C,C,D,D,A,B,B,C,A,B,D,D,B,A,B,B,B,D,A,C
3801,20134903,B,B,B,D,B,C,D,D,A,A,B,C,A,A,A,D,D,A,A,B,B,A,A,C
3802,19871379,B,C,D,B,B,B,D,B,D,A,C,A,A,A,A,A,B,A,C,A,B,C,A,D
3803,19801519,D,A,B,D,C,C,D,C,A,A,B,C,A,B,D,D,D,A,A,A,B,D,A,B
3804,19952339,B,A,C,C,D,B,B,B,D,D,C,B,C,C,B,B,D,C,D,C,B,B,C,C
3805,19888947,B,A,B,B,C,C,A,B,A,A,B,B,A,C,D,D,B,A,B,A,B,D,A,C
3806,19888963,A,B,A,A,C,B,A,C,A,C,B,A,B,A,D,B,C,A,A,A,A,A,A,B
3807,5576266,B,B,B,D,B,C,D,C,A,A,C,C,B,D,B,D,B,B,C,A,B,A,D,D
3808,19856429,B,B,C,D,C,C,D,A,A,A,B,A,B,B,B,B,A,C,B,A,A,D,D,C
3809,20056554,B,B,B,D,C,C,D,C,A,A,B,C,A,C,D,B,B,A,B,D,A,C,B,A
3810,19888900,C,B,D,B,C,C,B,B,D,C,D,C,B,B,B,C,D,A,B,A,B,B,C,C
3811,20025437,C,B,D,B,A,D,A,B,B,A,D,A,D,C,A,B,B,C,C,D,C,D,C,B
3812,19888995,A,C,B,C,C,B,A,D,D,D,D,D,B,A,A,C,B,B,C,D,A,A,A,A
3813,3294628,B,D,D,D,C,C,D,B,B,A,B,C,D,C,D,C,D,C,C,B,A,C,B,A
3814,20179116,D,A,B,D,D,C,D,C,A,A,A,A,C,C,A,D,D,A,A,B,B,A,B,C
3815,19889021,A,B,B,D,C,C,D,C,A,A,B,A,A,C,D,D,D,A,B,A,B,D,A,C
3816,3265903,C,A,B,C,B,B,C,C,B,A,B,C,C,A,D,D,D,A,B,B,A,D,A,C
3817,20119844,A,C,A,C,B,C,D,D,A,A,A,C,A,B,C,C,D,C,B,A,D,B,A,C
3818,19889034,B,B,A,D,C,A,A,A,A,A,C,B,B,C,B,B,A,C,C,B,B,C,B,C
3819,3167635,B,B,C,D,B,D,C,A,C,D,C,B,B,C,A,B,A,D,B,C,A,B,B,D
3820,19856494,A,B,A,C,B,D,A,B,A,C,B,A,B,A,B,B,C,B,D,B,B,D,D,C
3821,3167637,A,B,B,D,C,C,D,A,A,A,B,C,A,C,A,B,A,A,A,D,B,D,A,B
3822,19889043,C,C,B,C,D,C,C,B,D,A,B,C,A,B,B,D,A,C,D,C,D,B,A,C
3823,19889047,A,B,B,D,A,C,D,C,D,A,B,A,A,D,B,B,B,A,A,D,A,D,D,C
3824,19889050,A,B,C,D,C,C,D,A,C,D,A,C,B,C,B,D,A,A,A,B,C,A,A,B
3825,3167640,A,A,A,A,B,B,D,B,A,A,D,C,C,C,C,A,D,A,C,C,A,C,A,B
3826,19800204,B,B,A,A,C,A,B,B,C,C,C,D,B,B,C,B,B,D,C,C,C,A,C,B
3827,3167656,A,C,D,B,D,C,C,A,B,C,A,D,B,A,C,D,A,B,A,A,C,D,D,B
3828,19894064,A,B,D,A,C,B,A,A,C,B,D,C,C,D,B,B,A,C,A,C,A,C,C,D
3829,19759853,C,A,A,B,B,A,B,B,D,B,A,A,B,A,B,A,B,A,C,A,D,B,C,B
3830,4839943,A,A,A,A,A,A,A,C,A,B,C,A,A,A,A,A,A,A,A,A,A,B,A,A
3831,19894069,A,B,B,B,D,A,D,B,B,D,B,A,A,D,D,B,C,C,A,C,B,B,A,C
3833,19987362,B,C,A,A,C,C,D,B,A,A,A,C,C,A,C,A,D,A,B,A,B,D,C,A
3834,20025339,C,B,A,A,C,C,C,C,B,C,C,C,C,C,B,B,B,C,B,C,C,C,B,D
3835,20025340,A,D,A,D,D,B,C,A,A,D,B,A,D,A,A,A,D,C,B,D,A,D,A,A
3836,20168733,C,A,B,D,C,D,B,B,A,A,D,C,D,C,A,C,A,D,D,C,D,A,D,A
3837,4839942,A,B,B,B,D,A,D,D,B,A,B,A,D,B,D,B,A,A,C,B,B,D,A,B
3838,20025342,D,C,B,B,B,C,C,A,D,C,B,B,A,D,A,A,D,B,B,D,A,B,A,A
3839,20008636,C,D,A,A,D,B,C,B,D,A,A,A,A,D,A,C,D,C,B,A,D,A,D,B
3840,19889013,B,D,D,D,D,B,D,C,A,D,D,A,D,D,B,C,B,D,C,C,D,C,D,A
3841,19800010,B,C,C,A,A,B,C,C,C,A,,B,,,,,,,,,,,,
3843,3558130,A,B,B,D,A,B,C,B,C,B,C,C,C,C,A,B,B,C,D,C,B,C,A,B
3844,20025347,B,D,B,D,D,A,C,C,B,C,B,D,B,B,A,C,A,D,D,D,A,B,A,B
3845,3245270,D,C,C,C,D,B,C,C,D,A,C,A,C,B,D,C,B,B,B,C,B,C,C,A
3846,4839937,A,B,A,A,A,C,D,C,A,A,D,C,A,D,B,D,D,C,C,A,A,D,A,C
3847,19800009,C,D,D,D,D,B,D,C,D,D,C,C,D,C,A,C,D,C,,C,,,B,
3848,20038270,D,A,D,C,B,C,D,A,A,C,A,D,A,C,A,B,B,A,A,B,A,D,C,A
3849,20168182,C,A,B,C,B,C,D,C,A,A,B,C,A,D,D,A,C,A,B,A,B,A,A,C
3852,5336204,D,A,B,D,C,C,D,D,D,A,B,C,C,D,D,D,D,A,B,A,B,D,A,C
3853,4841936,B,B,B,B,C,A,B,C,D,C,C,D,A,C,A,C,D,C,C,D,B,D,C,A
3854,20168184,A,B,B,D,B,C,D,D,A,A,B,C,A,B,D,D,B,C,B,C,A,D,C,C
3855,6932478,C,C,C,D,B,B,C,B,A,D,D,A,C,B,B,B,C,A,C,C,D,C,D,B
3856,3168419,D,B,B,D,C,C,D,B,D,D,B,C,C,C,D,D,B,B,B,D,C,C,B,C
3857,20053707,B,B,A,C,B,B,C,C,A,B,C,A,A,B,A,C,A,C,A,D,A,D,C,B
3858,4840925,C,B,A,A,C,C,D,A,A,B,B,A,B,A,A,A,B,C,B,A,A,B,A,A
3860,4841830,A,C,A,A,D,C,D,C,A,A,A,A,D,C,D,A,A,B,C,D,B,D,A,A
