N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
1250,10789394,B,A,C,C,A,B,A,A,C,B,C,B,B,B,C,A,B,A,B,B,A,A,C,A
1251,10520770,C,C,C,C,A,B,B,A,C,A,C,A,B,A,A,C,B,B,A,A,C,B,L,B
1252,10592182,A,B,C,A,B,A,C,A,A,C,A,C,B,A,A,A,B,A,B,C,C,A,A,B
1253,10733444,A,B,A,B,C,C,B,C,A,C,B,C,A,C,B,B,C,C,A,B,B,C,L,A
1254,10813628,B,A,B,C,B,C,C,B,A,C,B,B,B,A,C,A,B,B,B,A,C,A,A,B
1255,10715330,B,A,C,A,B,A,C,B,C,B,A,C,B,A,B,C,B,B,B,C,C,C,A,B
1256,10592515,B,C,A,B,C,A,C,C,C,B,B,A,B,A,C,C,B,A,B,C,B,B,A,A
1257,10460414,C,C,A,A,B,B,C,B,C,B,A,B,A,B,C,A,B,B,A,C,A,B,A,A
1258,10592388,B,A,C,C,B,A,C,A,A,C,B,C,B,A,C,C,B,B,B,C,C,A,A,B
1259,10303897,B,A,C,A,B,B,C,B,A,B,C,B,B,A,C,C,B,B,B,C,C,B,A,B
1260,10725965,B,A,C,A,A,A,A,B,B,A,C,A,A,A,A,B,A,C,C,A,A,B,C,B
1261,10592588,B,A,C,A,B,A,C,B,A,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
1262,10519147,B,C,C,C,C,C,C,B,C,C,B,C,C,C,C,C,C,B,C,C,C,C,C,C
1263,10487920,B,A,A,C,A,A,A,A,A,A,A,B,C,A,B,B,B,B,A,A,A,A,A,B
1264,10596034,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,B,B,B,B,C,C,A,A,B
1265,10592242,B,A,C,A,B,A,C,B,B,A,B,C,B,A,A,C,B,B,B,A,A,C,A,A
1266,10655726,B,A,C,A,B,A,C,B,A,B,A,A,B,A,C,C,B,B,B,C,C,A,A,B
1267,10592336,B,A,B,A,C,A,C,B,C,B,C,A,B,A,C,A,C,B,B,A,A,C,A,B
1268,10726044,B,A,C,A,B,A,B,B,A,A,A,C,B,C,A,B,A,A,B,A,C,A,A,A
1269,10480819,C,C,C,B,A,A,A,B,A,A,B,C,A,B,C,B,C,C,B,C,B,B,C,A
1270,10588940,B,C,B,A,C,B,C,A,B,C,B,B,A,A,C,B,A,C,A,C,C,B,A,B
1271,10480978,A,A,B,B,B,A,C,A,B,C,B,C,C,B,C,A,A,B,A,A,B,C,A,B
1272,10590773,A,A,B,A,B,A,C,A,A,B,A,B,B,A,A,A,B,B,B,A,B,B,A,B
1273,10590741,B,A,B,A,B,B,C,B,A,A,B,C,B,A,C,C,C,B,B,C,C,C,A,B
1274,10623461,A,A,B,B,A,A,C,B,A,B,A,A,C,B,A,B,A,A,B,A,A,B,A,A
1275,10592622,B,C,C,C,B,A,A,B,A,A,B,C,A,B,B,B,A,C,A,B,B,B,L,B
1276,10480966,B,A,C,A,B,A,C,A,A,A,A,C,C,B,C,A,A,B,A,A,B,C,A,A
1277,10480411,B,A,C,A,B,B,C,A,B,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
1278,10592435,B,A,B,A,B,B,C,B,A,A,B,C,B,A,B,C,B,C,B,C,C,A,L,C
1279,10622425,A,C,B,B,B,C,C,B,B,B,A,B,A,A,C,B,B,C,A,A,B,A,A,A
1280,10480424,B,A,C,A,B,A,C,B,A,B,B,C,B,B,C,C,A,B,B,C,C,C,A,B
1281,10347640,B,A,A,A,B,A,B,A,B,A,A,A,A,B,B,B,A,A,C,B,B,C,A,A
1282,10478838,B,C,C,B,B,A,B,A,A,B,C,C,A,B,A,C,B,B,A,B,A,A,L,C
1283,10530515,B,A,C,A,B,A,C,B,A,A,B,C,B,A,A,C,B,B,B,B,B,A,C,A
1284,10366296,B,A,B,A,C,A,C,A,A,A,B,C,B,A,C,C,B,B,B,C,C,C,A,B
1285,10751712,B,A,C,A,B,B,C,B,B,A,C,C,B,B,B,C,C,B,C,B,C,A,A,B
1286,10584537,A,A,B,C,C,C,C,B,C,B,B,B,A,C,A,B,A,C,A,B,B,C,L,A
1287,10584839,B,A,C,C,B,B,C,A,A,A,A,A,C,A,C,C,B,B,C,C,C,C,C,C
1288,10497363,B,C,B,A,B,B,C,B,B,B,B,A,B,A,C,C,B,B,C,A,C,B,A,B
1289,10591446,B,A,C,A,B,B,C,B,A,C,A,C,A,B,C,C,B,B,B,A,C,A,A,A
1290,10598448,A,A,A,A,B,A,B,B,B,A,A,B,C,A,A,A,B,A,B,A,A,C,A,A
1291,10641420,A,B,A,C,B,A,B,B,A,C,A,C,B,B,A,B,A,B,A,A,A,C,C,A
1292,10480950,B,A,B,A,B,B,C,C,A,A,A,C,B,A,A,C,C,B,B,C,C,A,A,B
1293,10460575,B,A,B,A,B,A,C,B,C,A,B,B,B,A,A,C,B,B,B,C,C,C,A,B
1294,10598484,A,C,C,A,A,C,A,A,C,C,C,C,B,A,C,B,B,B,A,A,A,A,A,A
1295,10339048,A,A,C,A,A,C,C,B,A,A,B,A,C,A,A,C,B,C,B,A,A,C,L,A
1296,10464717,B,A,C,C,B,A,C,B,A,B,A,A,B,A,B,C,B,A,B,C,C,A,C,B
1297,10603617,B,A,B,B,B,A,C,B,B,C,B,C,B,A,A,C,B,C,B,A,C,C,A,B
1298,10625187,A,C,A,A,B,B,A,C,A,C,B,A,B,C,B,B,C,A,B,C,A,A,A,B
1299,10598954,A,B,A,C,B,A,C,A,A,B,C,C,B,A,B,C,B,B,C,A,C,C,A,A
1300,10603852,B,A,C,A,B,A,C,C,C,C,B,C,B,A,C,B,B,B,C,A,C,C,A,B
1301,10475782,B,B,B,B,B,A,C,A,A,B,B,B,C,B,A,B,A,A,B,A,B,A,A,A
1302,10501093,C,A,B,A,B,B,C,A,C,B,C,B,C,B,B,C,A,B,A,A,B,A,L,C
1303,10473694,A,C,B,A,A,A,C,B,A,A,B,A,A,C,C,A,A,A,B,A,A,A,A,B
1304,10034275,B,A,C,A,B,B,C,B,A,A,A,C,B,A,A,C,B,B,B,A,B,C,A,A
1305,10295141,B,A,B,C,B,A,C,B,A,A,A,C,C,C,B,A,C,C,B,C,A,A,C,B
1306,10795471,A,B,A,B,B,B,A,A,A,B,A,B,A,B,A,B,B,C,C,A,B,C,A,B
1307,10326528,B,A,B,A,B,A,C,B,A,C,C,A,B,A,C,C,B,B,B,C,C,C,A,B
1308,10472293,B,A,B,A,B,B,C,B,C,B,C,A,C,A,A,A,A,A,B,C,A,C,A,A
1309,10682143,B,A,C,C,B,A,C,B,A,A,C,B,B,B,A,C,B,B,B,C,C,C,A,B
1310,10339304,B,C,B,A,C,A,B,B,C,A,B,A,A,B,B,B,B,A,A,C,A,A,A,A
1311,10599029,A,C,C,A,B,A,B,B,C,B,B,A,C,B,A,A,A,B,B,B,B,B,L,A
1312,10527098,B,A,C,A,B,A,C,A,A,A,B,A,B,A,C,C,B,B,B,C,C,A,A,B
1313,10614775,C,A,B,C,B,A,C,B,C,A,B,B,C,B,C,B,A,B,A,C,B,B,L,B
1314,10628458,B,A,C,A,B,A,C,B,B,C,B,C,B,B,C,C,A,A,B,C,C,B,A,B
1315,10016220,B,A,B,B,B,A,C,A,B,B,B,C,B,A,C,C,B,B,B,A,B,C,A,A
1316,10477829,B,A,C,A,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,C,C,C,A,B
1317,10602261,B,A,A,B,B,A,C,B,B,A,A,C,B,B,A,A,B,B,B,C,C,C,A,A
1318,10459772,A,A,A,A,B,A,C,B,C,C,C,B,B,B,A,C,B,B,B,C,C,B,A,B
1319,10636640,B,A,A,A,B,B,C,B,A,A,C,A,C,A,A,B,C,B,B,C,C,A,A,B
1320,10330112,B,A,C,A,B,A,C,A,A,A,A,C,B,A,B,C,B,C,B,C,C,C,A,B
1321,10612143,A,A,C,B,B,A,C,A,C,C,A,B,B,B,C,B,C,C,B,A,B,A,A,A
1322,10602387,B,A,C,B,C,A,C,A,C,A,B,C,B,A,C,C,B,B,B,A,C,C,A,B
1323,10602439,C,B,C,A,B,A,A,C,B,C,A,A,C,A,B,B,B,A,A,C,A,B,A,B
1324,10603787,B,A,A,A,B,A,C,B,A,A,C,C,B,A,A,A,B,B,B,C,C,A,A,B
1325,10614774,B,B,A,C,B,A,B,B,A,A,C,B,C,B,A,B,A,B,C,B,B,C,L,B
1326,10463348,A,A,B,A,B,A,C,B,A,B,A,A,B,A,A,C,B,B,B,A,C,C,A,B
1327,10522239,B,A,C,A,B,B,C,A,A,B,A,C,B,A,A,C,B,B,B,B,C,C,A,A
1328,10598279,B,A,C,B,B,A,C,A,A,A,B,C,B,A,B,C,C,B,B,A,C,C,A,B
1329,10451851,B,C,B,B,C,B,A,B,A,C,A,C,C,C,C,A,B,B,B,A,B,C,C,C
1330,10677118,A,A,C,B,B,A,C,A,A,B,B,B,C,C,A,C,B,B,B,A,B,C,A,A
1331,10603437,B,A,C,A,B,A,C,B,B,B,A,C,B,A,C,C,C,B,B,C,C,A,A,B
1332,10593196,A,A,B,A,C,B,C,A,C,B,B,A,A,C,A,B,A,A,A,A,A,C,A,A
1333,10614781,B,A,C,A,A,B,A,A,A,B,A,C,B,B,A,A,B,C,A,A,A,A,A,A
1334,10614777,B,A,C,A,B,A,C,A,A,C,B,C,B,A,C,A,C,B,B,C,C,A,A,B
1335,10305289,B,A,C,A,B,A,C,B,A,B,B,C,B,A,A,C,B,B,B,C,C,C,A,B
1336,10465297,B,A,C,C,B,B,C,B,A,A,A,C,B,A,B,C,B,B,B,A,C,A,A,A
1337,10603496,B,B,C,B,C,C,C,A,A,A,A,C,C,C,C,A,B,A,A,A,A,A,A,A
1338,10482616,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,A,A,B
1339,10472380,C,A,A,B,B,A,C,A,A,C,B,B,A,A,C,A,A,A,B,A,A,A,C,A
1340,10482743,B,A,C,A,B,B,C,A,A,A,C,C,B,C,A,C,B,B,B,A,C,C,A,B
1341,10615673,B,A,C,A,B,B,C,B,A,B,A,C,B,C,B,A,B,A,A,A,A,C,L,B
1342,10344243,B,A,B,A,B,A,C,B,B,A,B,C,B,A,A,C,B,B,B,A,B,C,A,B
1343,10304412,B,A,A,A,B,A,B,B,A,B,B,C,B,B,C,C,B,A,B,A,C,A,A,B
1344,10347670,C,C,A,A,B,B,C,C,B,A,B,B,B,B,A,A,A,C,B,B,A,B,L,C
1345,10682798,C,C,B,A,B,A,C,B,A,A,A,A,C,B,B,A,A,A,A,A,B,A,A,A
1346,10485125,B,A,C,A,B,A,C,B,A,C,A,A,B,B,A,B,B,A,B,A,B,A,A,B
1347,10180149,B,A,C,B,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,C,C,B,A,B
1348,10631147,A,A,C,A,B,B,C,C,A,A,C,C,B,A,C,C,B,A,B,C,B,C,A,B
1349,10609500,B,A,C,C,B,A,C,B,A,B,A,A,B,C,A,B,B,B,B,A,A,A,L,A
1350,10666250,B,B,B,A,C,A,C,C,A,A,C,B,B,B,B,A,C,C,A,B,C,C,A,B
1351,10356704,C,B,B,B,A,A,B,B,B,B,B,B,C,C,A,B,B,B,C,A,B,B,L,A
1352,10482321,A,A,C,C,B,A,B,B,C,B,A,C,B,A,B,C,A,A,A,C,C,C,A,A
1353,10356446,C,C,B,A,B,B,C,B,A,A,A,A,B,A,C,A,A,A,A,B,A,A,A,C
1354,10592618,A,A,A,A,B,A,C,B,A,A,A,A,A,A,C,B,B,B,B,C,C,C,A,B
1355,10485562,C,C,B,B,C,A,C,A,A,B,A,A,B,B,A,A,A,B,A,C,A,B,L,A
1356,10664455,B,A,C,A,B,A,C,B,B,A,B,A,B,A,A,C,B,B,B,A,C,C,A,B
1357,10372085,A,B,A,A,B,B,C,A,B,B,B,B,A,A,A,B,B,A,A,A,A,A,L,B
1358,10757296,B,A,A,A,B,A,C,A,A,A,B,A,A,A,A,B,B,A,A,A,C,A,L,B
1359,10533302,B,B,B,A,B,B,C,C,C,C,B,C,C,C,A,A,C,B,C,C,C,B,L,C
1360,10674485,B,A,B,A,B,B,C,B,C,A,A,A,B,A,A,C,B,B,B,C,C,C,A,B
1361,10757339,A,B,A,A,A,B,B,A,B,A,A,B,B,B,B,B,B,B,B,A,A,B,A,A
1362,10666996,B,B,B,A,B,A,A,A,A,A,B,A,B,A,C,B,B,B,B,C,C,A,A,A
1363,10333098,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,C,C,C,B,C,B,A,A,B
1364,10666274,B,A,A,B,B,B,B,A,B,B,C,B,B,B,B,B,B,B,B,B,B,B,L,B
1365,10512416,B,C,B,C,B,A,B,B,B,B,B,B,C,B,A,B,B,C,C,B,A,A,C,B
1366,10320516,C,A,C,A,B,A,A,C,C,A,C,C,A,C,A,A,A,A,A,B,A,A,C,A
1367,10356887,A,A,B,B,B,A,A,A,B,B,B,C,B,B,A,B,B,B,B,A,A,A,L,A
1368,10040037,A,A,B,A,B,B,B,B,A,A,C,C,B,A,C,C,B,B,B,A,C,C,A,B
1369,10656648,B,B,B,B,A,B,B,C,B,C,B,B,B,A,A,C,C,C,B,B,A,A,A,A
1370,10458752,B,B,B,B,B,B,A,A,B,B,C,C,B,C,B,B,B,A,B,B,A,A,L,B
1371,10216089,B,A,B,C,A,A,C,A,A,B,A,A,C,B,A,A,B,B,B,B,C,B,L,A
1372,10531681,B,A,A,A,B,A,B,A,A,A,A,B,B,C,B,B,A,A,A,B,A,B,L,A
1373,10601707,B,B,B,B,B,B,B,B,B,C,B,C,B,B,C,B,B,B,B,B,B,B,C,B
1374,10617397,B,B,A,B,A,B,B,C,A,A,A,C,B,C,C,A,A,A,A,B,A,A,A,A
1375,10644417,B,B,B,A,C,B,B,A,A,A,A,C,C,A,B,C,C,A,A,B,B,B,C,C
1376,10514111,B,B,C,B,A,B,A,A,B,C,B,A,C,C,C,B,C,B,C,A,B,C,L,A
1377,10617379,B,B,B,A,A,C,C,A,C,C,A,A,A,A,A,B,A,A,A,B,B,C,A,C
1378,10599653,B,B,C,C,A,B,C,B,A,B,A,C,A,A,B,C,A,B,A,C,A,B,L,C
1379,10452817,C,B,A,A,B,A,C,B,C,B,B,A,C,C,C,B,B,C,C,B,A,C,C,C
1380,10452652,B,A,C,C,B,A,B,A,A,C,C,C,A,A,A,C,A,A,B,A,A,B,A,A
1381,10600793,B,C,C,B,A,B,C,B,A,B,A,B,B,B,A,B,A,A,C,B,C,C,L,C
1382,10599678,A,C,A,C,C,C,B,B,A,A,A,A,A,C,B,B,C,A,B,C,B,C,C,A
1383,10452733,B,B,A,B,B,A,B,B,C,B,A,C,A,B,C,A,B,B,B,A,A,C,A,C
1384,10452740,B,A,C,C,C,B,C,B,A,A,C,A,B,B,A,C,A,C,B,A,C,A,A,B
1385,10452703,B,B,B,B,B,C,C,C,C,C,A,A,B,C,B,B,C,C,C,B,C,B,L,A
1386,10650132,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,L,A
1387,10599742,B,A,B,A,B,A,C,B,A,A,B,A,C,A,C,C,B,B,A,A,A,A,A,A
1388,10518567,B,C,A,A,B,C,B,A,C,C,A,C,A,A,C,B,A,B,B,C,A,C,L,A
1389,10452790,B,A,A,A,B,A,A,A,A,C,A,B,B,C,B,B,A,A,B,C,A,B,L,A
1390,10295067,B,A,A,A,B,B,C,C,C,B,C,A,B,A,C,B,A,A,B,C,A,A,A,A
1391,10627460,B,B,B,A,B,A,A,A,B,B,C,B,B,B,B,C,B,B,B,A,B,B,L,B
1392,10452895,B,B,A,B,B,B,B,B,A,B,C,B,B,B,B,B,B,B,B,B,B,B,L,B
1393,10452859,B,A,A,A,B,B,C,B,A,B,C,A,B,C,B,B,B,C,B,C,C,C,A,B
1394,10618964,B,B,B,A,B,A,A,B,B,A,C,B,C,C,B,B,B,A,B,A,A,A,L,B
1395,10452808,B,A,B,A,C,B,B,C,B,B,C,A,A,B,B,B,C,C,B,B,A,C,L,A
1396,10615621,C,A,C,A,B,A,C,C,A,B,C,A,B,A,C,C,A,A,C,C,B,A,C,A
1397,10174538,A,A,A,B,B,B,B,C,A,A,C,B,A,A,C,B,C,B,C,A,C,B,L,C
1398,10505180,A,A,B,B,B,A,C,A,A,B,B,B,A,A,C,A,A,A,B,C,A,A,C,A
1399,10452841,B,B,B,A,B,B,B,C,B,B,A,A,B,C,B,B,B,A,B,B,C,B,A,B
1400,10452881,C,A,A,A,A,A,A,B,A,A,B,C,C,C,C,B,A,C,B,C,C,C,L,C
1401,10690496,A,A,A,A,A,A,B,B,A,A,B,C,A,B,A,B,B,A,B,A,A,B,A,B
1402,10635904,B,A,C,C,A,B,A,A,A,B,A,A,B,A,A,B,A,B,A,C,A,A,L,B
1403,10452633,B,B,B,B,B,B,B,B,A,C,A,C,A,A,B,A,C,A,A,C,A,A,C,A
1404,10607834,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A
1405,10633957,B,A,A,A,B,A,B,B,A,B,A,C,C,A,A,C,B,A,A,A,A,A,L,A
1406,10452693,B,C,C,A,C,C,C,C,A,C,A,C,C,C,C,B,C,C,B,B,C,B,L,A
1407,10396660,A,B,A,B,A,A,A,B,B,B,B,B,B,A,B,B,B,B,A,B,B,A,A,C
1408,10607891,C,A,C,A,B,A,C,B,B,B,B,C,B,A,A,A,B,B,B,C,C,B,A,B
1409,10608433,B,A,A,A,B,A,C,A,C,B,A,B,C,C,C,C,B,C,B,C,C,C,A,B
1410,10452554,C,B,C,C,B,A,C,C,A,B,A,C,A,C,A,B,A,C,B,A,A,C,L,A
1411,10608517,B,B,A,A,B,A,C,C,A,A,A,A,C,C,B,C,B,A,C,C,C,B,A,A
1412,10303339,B,A,C,A,B,C,C,B,B,A,B,C,B,C,A,A,A,B,A,A,C,A,A,A
1413,10619121,B,A,C,A,B,A,C,A,A,A,B,A,B,B,C,B,A,A,B,C,C,B,A,A
1414,10608592,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1415,10608686,B,A,C,A,B,B,C,B,A,B,B,C,B,A,C,C,B,B,B,C,C,C,L,B
1416,10647243,B,A,A,C,C,B,A,C,B,A,C,B,B,C,C,B,A,A,B,C,C,C,A,A
1417,10452496,B,A,C,B,C,A,C,B,A,C,A,A,B,A,C,C,A,C,B,A,B,C,A,B
1418,10321449,B,A,A,B,C,B,B,B,B,B,B,A,B,B,B,B,B,B,C,A,B,C,A,B
1419,10608671,B,A,C,C,C,A,C,B,B,C,A,C,A,A,A,B,C,A,B,B,A,C,A,A
1420,10630458,B,B,C,B,B,A,C,B,C,A,B,B,B,A,B,C,B,B,C,C,A,A,L,A
1421,10608555,B,A,B,C,C,A,B,A,A,B,A,C,B,B,A,C,B,A,A,A,B,A,A,A
1422,10729492,B,A,B,A,B,A,C,B,B,B,B,B,A,B,B,C,A,A,B,A,B,C,A,B
1423,10731324,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,L,B
1424,10731350,A,A,A,A,A,A,C,A,A,B,A,C,A,A,A,A,A,A,A,A,A,A,L,A
1425,10608619,B,C,A,A,B,A,C,B,A,A,B,A,B,B,A,B,A,A,A,A,A,B,A,A
1426,10625254,B,A,C,C,A,C,C,A,A,C,A,A,B,A,B,C,B,B,C,A,B,A,A,B
1427,10180078,B,C,A,C,B,B,B,B,A,C,C,A,A,B,A,C,B,A,C,C,A,B,A,B
1428,10625356,B,B,B,B,B,A,C,B,A,A,B,C,A,A,B,B,B,B,A,B,B,A,A,B
1429,10729301,A,A,B,A,B,A,A,B,C,A,C,A,C,A,A,A,B,B,A,A,A,A,A,A
1430,10731393,B,A,C,A,B,A,C,A,B,C,C,C,B,C,B,B,B,B,B,A,A,B,A,A
1431,10607878,B,A,B,A,B,B,C,B,A,C,A,C,A,B,A,C,C,A,C,A,C,C,C,B
1432,10723650,C,A,A,A,C,A,C,C,A,C,B,A,B,A,C,C,B,B,B,A,C,A,A,B
1433,10632015,B,A,C,A,B,A,C,C,A,B,A,C,B,A,C,C,B,B,C,C,C,C,A,B
1434,10608530,B,A,C,A,B,A,C,B,A,A,B,A,B,B,A,C,C,B,,,,,,
1435,10608320,B,C,B,C,B,A,C,B,B,B,B,B,B,A,C,B,B,C,B,A,B,A,A,B
1436,10731452,B,A,B,C,B,B,B,B,B,C,A,A,B,B,B,A,C,B,A,A,A,A,A,B
1437,10608496,B,A,C,A,B,A,B,A,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,B
1438,10729226,B,B,B,B,B,C,C,C,B,B,B,B,C,B,B,C,B,A,B,B,B,B,C,B
1439,10731282,A,A,B,C,A,A,B,A,A,A,B,A,A,C,B,A,A,A,A,B,B,A,L,B
1440,10691169,B,B,B,C,A,B,B,C,B,C,B,B,A,B,B,A,A,A,A,B,A,B,A,A
1441,10664588,A,A,A,C,C,B,A,A,A,A,A,A,A,A,C,A,A,B,B,A,A,B,C,B
1442,10731433,A,B,B,A,A,A,B,C,B,B,B,B,,,B,A,,B,,,,,,
1443,10603141,A,C,A,B,A,C,A,A,B,B,C,B,B,C,C,A,C,B,C,C,C,B,L,A
1445,10739528,B,A,C,A,B,A,C,A,A,A,B,C,B,A,A,C,B,B,B,C,C,C,A,B
1446,10729466,A,A,C,B,B,B,B,C,A,B,A,B,B,A,A,C,B,B,B,C,C,B,A,B
1447,10608076,C,A,B,A,A,A,A,A,A,B,C,B,A,A,A,B,B,C,A,B,B,B,A,B
1448,10607740,A,B,B,A,C,A,B,B,A,B,A,A,C,C,A,A,B,A,A,A,B,B,L,A
1449,10595002,B,B,C,A,A,C,C,A,A,A,A,B,B,B,C,B,A,A,B,C,B,A,A,A
1450,10634339,B,A,C,B,B,C,C,B,B,A,A,C,B,C,A,A,C,A,C,B,A,A,A,B
1451,10498906,B,A,C,A,B,A,A,A,A,A,B,C,B,A,C,C,B,B,B,A,B,A,A,B
1452,10623602,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,C,A
1453,10631826,C,B,A,A,A,B,C,B,A,C,A,A,A,A,C,A,B,C,B,C,A,A,A,A
1454,10629214,A,A,A,A,B,A,C,A,A,A,A,B,B,B,A,B,A,B,B,B,A,B,A,C
1455,10339321,B,B,B,C,B,C,C,A,C,A,A,A,C,C,C,A,B,A,A,B,B,A,A,B
1456,10460929,B,A,C,A,B,A,C,B,A,B,A,B,B,B,A,C,B,B,B,C,B,A,A,B
1457,10532451,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,A,A,A
1458,10630416,A,A,A,A,B,A,A,C,B,B,A,B,B,A,A,C,C,B,B,A,B,B,C,A
1459,10631750,A,A,C,B,C,B,B,C,A,A,A,C,C,A,C,C,B,A,A,A,B,A,L,A
1460,10465670,A,C,C,B,B,B,C,A,B,B,C,C,A,A,C,C,B,B,B,A,B,B,A,B
1461,10611139,A,A,B,A,B,A,C,A,A,C,A,C,A,C,A,A,A,A,A,A,C,C,A,B
1462,10593288,A,A,B,B,A,B,B,B,A,A,A,A,B,B,A,C,A,A,A,B,B,A,A,A
1463,10459775,C,B,B,B,A,B,C,C,A,B,A,B,B,B,B,A,A,B,C,A,B,C,L,B
1464,10596333,A,A,A,A,B,A,C,A,A,B,A,B,C,B,A,B,A,C,A,B,A,A,L,C
1465,10498894,B,B,A,A,B,B,C,A,B,A,B,C,B,A,A,A,B,C,B,B,C,B,A,A
1466,10635716,C,B,B,B,B,B,A,A,C,A,A,B,C,B,C,B,A,C,C,C,B,A,L,B
1467,10611190,B,B,A,A,B,A,C,B,A,A,A,A,B,B,A,B,A,A,B,A,A,A,A,B
1468,10459888,B,A,A,C,B,A,C,A,A,B,A,B,B,B,A,A,B,A,A,B,B,A,A,B
1469,10634291,C,B,A,C,C,A,C,C,A,A,B,B,B,A,B,B,C,A,B,A,B,A,C,B
1470,10531781,C,A,B,A,B,C,B,A,A,B,C,B,B,B,C,B,A,C,A,A,C,A,L,A
1471,10465385,B,A,A,A,C,A,C,A,A,A,A,A,A,A,A,B,A,A,C,A,A,A,A,A
1472,10631781,B,A,B,C,A,C,A,B,A,B,A,C,A,C,C,A,A,B,A,A,C,B,A,A
1473,10629331,B,B,A,A,A,A,A,A,C,B,B,B,B,B,A,A,A,B,B,A,B,B,A,A
1474,10468158,C,B,B,A,B,C,B,B,B,C,B,B,A,B,B,C,B,C,C,C,C,C,L,C
1475,10595039,C,A,A,B,B,A,B,B,B,B,B,B,C,B,B,C,B,B,B,A,B,B,A,B
1476,10634264,A,A,A,B,B,A,C,B,A,A,B,B,B,A,A,A,A,C,B,C,C,B,A,B
1477,10607908,C,B,A,A,B,C,A,B,B,B,B,C,C,C,C,B,A,A,A,C,A,B,L,C
1478,10634367,B,A,C,C,C,B,C,B,B,B,C,B,B,B,A,B,B,B,A,A,C,A,C,A
1479,10450832,A,A,B,B,A,B,A,B,A,A,B,A,B,B,A,B,A,B,B,A,A,B,A,A
1480,10747115,B,C,B,B,B,A,B,A,A,A,A,A,A,B,B,B,B,B,A,A,C,B,L,B
1481,10626343,A,B,B,A,A,A,C,B,A,A,A,B,A,B,B,C,B,B,A,C,B,A,A,B
1482,10459910,C,B,B,B,A,A,A,A,A,A,A,A,B,B,A,C,B,C,B,A,B,A,L,C
1483,10631693,B,C,B,C,A,C,A,C,B,B,B,A,C,B,C,A,A,B,A,B,A,A,A,C
1484,10629137,B,B,C,C,B,B,B,B,C,B,B,B,B,A,C,B,B,B,B,A,B,A,A,A
1485,10751824,A,B,B,A,B,A,C,A,C,C,C,C,B,B,B,A,A,A,B,A,A,B,A,A
1486,10468110,C,A,A,A,B,A,C,A,B,B,B,A,B,A,C,C,B,B,B,A,C,C,A,B
1487,10719049,C,B,A,C,B,B,A,A,B,C,A,A,C,B,A,C,B,A,C,C,C,A,L,C
1488,10599800,A,A,B,B,A,B,A,B,A,B,C,B,C,B,A,A,C,A,B,B,B,A,L,B
1489,10607577,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1490,10607846,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A
1491,10599942,B,A,B,A,B,B,B,C,A,B,A,C,C,A,C,B,A,C,A,B,B,A,C,A
1492,10477262,A,A,C,A,B,B,B,B,A,B,A,C,B,B,A,A,B,A,B,A,A,C,A,A
1493,10599971,C,C,A,C,A,C,C,B,C,A,B,C,B,A,A,A,B,A,A,A,C,B,A,A
1494,10608771,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1495,10608739,B,A,C,B,B,B,A,B,A,B,C,A,B,C,A,B,A,A,C,A,A,B,A,C
1496,10599888,A,B,A,A,A,A,B,C,C,C,C,A,B,B,A,B,A,A,B,A,A,A,A,A
1497,10607597,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1498,10608475,A,C,C,A,A,B,C,B,A,B,A,A,C,A,A,B,B,A,A,A,B,B,A,A
1499,10607560,A,A,C,B,B,C,A,B,B,A,C,A,C,A,C,A,B,C,A,A,B,A,L,B
1500,10607859,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
1501,10486149,B,A,B,A,A,A,C,B,A,B,B,A,B,A,A,A,B,B,B,A,A,C,A,B
