N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
7999,20297891,B,D,A,C,B,D,C,D,A,A,A,C,B,D,C,D,B,B,D,B,B,B,B,A
8000,20137190,B,C,C,C,C,C,C,D,C,B,C,D,A,A,B,B,B,C,D,C,D,D,C,D
8001,20200589,B,D,C,C,A,D,C,A,A,C,D,B,B,D,A,D,C,C,D,D,B,D,A,C
8002,20190459,B,B,A,A,B,B,C,A,A,A,A,D,B,A,A,D,B,D,A,C,B,B,B,B
8003,10100472,B,D,A,C,A,A,C,A,B,C,A,C,B,D,C,D,B,B,C,A,B,B,D,A
8004,20212258,B,C,C,C,C,B,C,A,A,C,C,C,B,A,A,D,B,B,A,D,B,A,A,B
8005,10013804,C,D,C,C,C,D,C,B,A,D,C,A,A,D,C,D,C,B,C,B,B,D,C,D
8006,20212322,B,D,A,B,B,C,A,D,A,C,C,D,A,D,C,A,B,D,B,A,B,B,C,D
8007,20212339,B,C,A,C,B,C,C,D,C,C,D,D,B,D,B,A,C,C,A,A,B,D,A,D
8008,20015128,B,B,A,C,D,D,C,D,C,A,A,D,B,D,A,D,B,C,A,A,B,D,A,C
8010,10174102,A,C,D,B,A,A,B,D,A,A,C,C,B,B,A,D,B,D,A,A,B,D,A,A
8011,10014865,A,C,C,A,D,D,C,C,A,C,A,C,B,C,C,A,D,C,A,D,C,A,B,B
8012,10014471,D,A,B,A,C,C,C,B,A,A,B,A,A,D,C,B,B,B,B,B,B,C,B,B
8013,20212515,B,B,D,C,B,A,A,D,A,D,A,D,C,A,C,C,C,B,B,C,A,C,A,B
8014,10019958,B,C,A,C,B,C,C,D,A,C,D,D,B,B,B,B,C,B,B,B,B,B,B,B
8015,20212558,B,D,C,C,B,C,A,D,C,B,A,D,D,D,B,A,A,C,C,C,B,B,A,B
8016,10003200,B,D,D,C,B,D,C,C,A,D,B,B,C,D,C,B,C,D,A,C,B,C,A,D
8017,20020209,B,D,A,C,D,B,C,D,A,C,A,B,B,A,C,A,B,B,C,A,B,A,D,B
8018,10276911,B,D,A,C,B,C,A,A,A,A,A,A,A,A,A,B,B,D,B,B,B,A,C,A
8019,10679048,A,D,B,C,D,D,C,B,A,C,C,B,B,D,A,A,B,C,B,D,B,B,D,B
8020,20126700,B,A,D,C,B,D,A,C,A,A,A,A,B,A,A,A,A,D,A,A,B,A,A,A
8021,10046776,C,A,D,C,A,C,D,D,B,D,B,A,B,B,D,A,D,C,D,A,B,D,A,A
8022,10016794,A,D,A,B,A,D,B,A,A,C,A,D,B,A,C,D,C,D,A,B,B,D,C,C
8023,20212662,B,A,D,C,A,D,A,A,A,C,A,A,B,C,A,A,B,B,A,A,A,A,A,A
8024,10056504,D,D,A,C,C,D,C,B,C,D,C,B,B,D,C,D,B,B,D,B,B,B,B,D
8025,20212696,C,A,B,D,D,D,D,A,D,A,C,D,A,D,B,A,A,B,A,C,A,B,C,A
8027,10013557,D,B,D,A,D,C,B,A,D,A,C,A,B,A,A,C,A,D,B,D,D,A,A,A
8028,20216597,C,C,D,D,D,B,D,D,D,A,D,B,C,D,B,B,D,D,C,B,C,D,D,D
8029,20212765,A,C,A,B,A,D,D,D,C,B,A,D,B,D,C,B,B,B,D,D,B,B,A,C
8030,20125076,A,B,A,B,B,B,B,D,C,B,A,D,A,D,A,D,C,C,C,C,D,C,C,B
8031,20357512,B,A,C,C,B,A,A,D,C,A,A,A,B,C,D,B,B,D,B,C,C,B,A,A
8032,20021610,B,B,A,C,D,C,B,C,A,A,C,C,B,D,A,B,C,C,D,C,C,A,C,B
8033,20350319,A,B,A,B,A,A,B,B,B,A,A,A,B,B,A,A,A,A,B,B,A,A,A,A
8034,19831002,C,B,C,D,B,A,A,B,A,C,D,D,C,A,D,D,A,C,A,D,B,C,A,B
8035,10020362,C,C,C,C,C,C,C,A,C,C,D,C,A,A,D,B,C,A,C,C,A,C,C,C
8036,10436668,B,D,B,C,D,C,C,A,A,B,A,D,A,A,A,B,B,C,D,A,B,D,A,C
8037,19836726,C,C,B,D,D,A,C,D,D,C,C,C,B,A,D,C,A,C,D,A,D,C,C,C
8038,10020737,A,A,C,D,B,C,B,A,D,C,D,C,B,B,D,A,B,D,B,D,C,D,A,C
8039,10019978,B,D,A,C,C,C,C,D,C,B,C,A,B,D,A,A,C,C,C,B,B,D,A,C
8040,10183993,B,A,B,B,B,B,B,D,B,C,B,A,B,B,B,A,A,A,A,D,C,B,D,A
8041,10058225,B,D,D,C,D,D,D,A,A,C,B,B,B,D,A,D,B,C,B,D,D,A,A,A
8042,10019238,A,C,B,A,C,D,A,C,B,D,C,D,A,B,C,C,D,A,C,A,D,D,C,B
8043,20021630,A,B,A,A,A,C,A,A,D,D,C,A,B,B,B,D,C,B,C,C,A,A,D,B
8044,10020711,B,A,A,C,C,C,C,D,C,C,C,C,B,B,A,D,B,C,D,A,B,B,A,D
8045,10018811,B,D,A,D,C,C,A,C,A,C,D,A,B,B,A,B,B,B,D,C,D,D,C,B
8046,20212631,B,A,C,C,B,A,A,C,A,C,B,D,B,B,A,A,C,C,B,D,B,A,B,A
8047,20359752,A,D,C,A,B,D,B,B,B,A,C,B,A,A,B,B,C,B,A,B,B,D,C,C
8048,20031637,B,D,C,C,D,C,A,D,C,C,A,D,C,A,A,A,B,C,D,A,B,D,C,B
8049,10081308,A,D,C,C,C,C,C,A,D,C,C,C,B,D,C,D,C,B,C,D,B,A,C,C
8050,10097768,A,D,C,A,D,A,D,A,D,C,D,D,A,D,C,B,A,C,D,A,D,B,C,C
8051,10020491,A,D,B,A,A,C,A,D,D,C,C,A,A,D,D,B,C,B,A,C,A,C,A,A
8052,20266898,B,D,A,D,D,B,B,D,A,A,A,C,B,D,A,D,C,C,D,B,B,D,A,A
8053,10081482,A,A,A,A,A,B,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A
8054,10018319,B,A,C,A,D,D,D,B,B,B,B,A,B,C,B,D,B,B,B,B,B,B,A,B
8055,20113384,B,D,D,C,C,C,D,B,B,C,C,D,B,D,C,D,D,B,A,B,B,A,A,D
8056,20014905,C,A,B,C,D,B,C,B,D,A,A,C,D,A,C,C,D,C,D,B,A,C,C,A
8057,20337559,B,D,D,C,C,C,C,A,C,C,A,D,B,D,A,D,B,B,A,A,B,A,A,D
8058,20194994,A,C,C,B,A,C,A,A,A,A,B,A,B,D,A,B,B,C,A,C,C,C,D,A
8059,20047847,B,D,A,C,D,C,C,A,A,D,A,D,C,A,C,C,B,C,C,C,C,C,C,C
8060,20195003,B,D,B,C,C,C,C,D,C,C,C,D,B,A,C,D,B,B,A,C,B,A,B,A
8061,20337565,B,C,D,C,C,A,B,C,C,C,D,C,A,B,B,C,C,B,A,B,B,C,C,C
8062,20337566,B,D,A,C,D,C,C,A,C,C,A,D,C,A,A,A,B,C,A,D,B,D,D,C
8063,20195021,B,C,A,A,D,A,C,B,B,A,C,A,A,A,B,B,C,B,C,A,D,B,B,B
8064,20337567,B,A,C,A,B,B,B,A,D,A,C,A,B,D,A,B,A,B,A,D,B,A,B,D
8066,20195055,A,D,A,A,A,B,C,A,A,A,A,C,B,B,A,B,B,C,B,A,A,B,A,A
8067,20195058,B,D,C,C,A,C,C,B,B,A,A,B,C,B,A,B,B,C,B,C,B,A,A,B
8068,20195068,D,B,D,D,C,B,D,A,D,A,A,A,B,D,C,A,D,D,A,D,A,A,A,C
8069,20337571,B,D,C,C,B,D,D,D,A,C,C,D,B,D,A,D,B,A,A,A,B,D,A,D
8070,20195075,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,D,B,B,D,A,C
8071,20026255,B,D,D,C,C,C,A,A,C,C,A,D,B,D,A,D,B,B,A,A,B,A,B,A
8072,20195108,B,B,A,A,A,A,B,A,B,D,C,A,B,A,D,A,B,A,D,B,A,B,B,D
8073,20005183,B,D,B,C,C,D,C,A,C,C,C,D,C,D,A,A,B,B,C,A,B,D,D,C
8074,20337575,A,A,C,C,A,B,D,A,A,C,A,B,B,B,B,C,A,C,B,C,A,C,D,A
8076,20147528,B,A,C,A,B,B,C,B,B,D,A,A,D,C,D,A,B,C,B,B,A,B,C,A
8077,20194945,C,D,A,B,A,A,D,B,B,B,A,A,B,C,A,D,A,B,C,A,A,C,B,A
8078,20337563,C,A,B,D,C,A,B,D,B,A,A,B,B,C,C,C,A,A,C,C,C,D,C,A
8079,20194993,D,D,C,B,B,A,B,B,A,C,B,C,B,B,B,B,A,D,B,D,A,C,B,D
8080,20195040,A,A,A,B,A,A,C,A,C,A,A,A,B,C,A,A,A,B,A,B,A,A,A,B
8083,20297797,C,C,C,C,A,D,D,D,A,D,D,C,,,,,,,,,,,,
8084,20337573,B,D,B,B,A,C,C,D,C,C,D,D,A,D,A,D,C,C,D,A,A,D,C,D
8085,20337574,B,A,A,C,D,A,A,D,A,C,C,D,B,B,B,D,B,B,A,,B,,,
8086,20195112,A,A,A,C,A,A,B,C,C,C,A,B,B,A,B,D,B,A,B,B,B,A,C,A
8087,20053049,C,C,A,B,C,B,B,B,B,A,A,C,B,A,C,B,B,B,C,B,A,C,A,D
8088,20127192,B,,A,B,C,,,,,,,,,,,,,,,,,,,
8089,10045110,A,A,D,B,D,C,A,A,B,A,C,A,D,A,D,A,A,C,A,A,B,B,A,A
8090,10033152,A,A,D,A,A,C,B,D,A,C,C,C,A,D,C,A,B,B,A,A,D,C,C,B
8091,20127205,B,C,A,B,B,C,A,D,B,C,A,D,B,B,C,B,B,B,C,A,B,D,A,C
8092,20409940,A,A,A,C,A,C,C,A,C,B,C,C,A,B,B,B,B,B,C,C,B,B,C,B
8093,20127207,B,B,A,C,A,A,A,A,B,B,A,D,B,A,A,D,B,B,A,A,B,B,A,A
8094,19843598,A,A,B,B,B,A,C,B,B,B,C,B,A,B,B,B,C,C,A,A,C,D,B,C
8095,20409962,D,C,C,B,D,A,B,A,A,A,C,C,A,A,B,B,D,C,A,C,C,B,C,C
8096,20409970,B,C,A,C,A,C,B,C,A,B,C,A,B,A,B,A,C,C,C,B,D,D,C,B
8097,20409989,B,D,A,C,D,C,C,B,A,A,C,C,B,D,C,D,B,C,A,B,B,D,B,A
8098,20127217,B,A,A,A,D,A,C,A,A,A,A,D,A,D,C,A,B,C,D,B,B,A,A,B
8099,19844392,B,A,A,C,C,C,C,D,C,C,A,D,B,A,B,A,B,C,D,A,B,D,A,C
8100,20410005,B,D,B,C,B,C,C,A,A,A,A,A,B,D,B,D,B,D,D,C,B,B,A,B
8101,10139294,D,C,C,A,B,A,B,D,B,B,D,C,B,D,C,B,B,B,B,C,C,D,D,B
8102,10125654,B,A,B,C,D,C,B,D,C,D,D,D,D,D,A,A,C,B,D,C,A,C,B,D
8104,10134965,B,A,C,D,B,D,D,A,D,B,D,C,C,C,A,D,D,B,D,D,A,D,D,A
8105,10156256,D,D,C,B,B,B,D,C,B,C,C,C,B,D,D,C,C,B,B,B,D,B,B,D
8106,10136335,B,A,A,A,D,D,D,A,A,D,D,A,D,D,B,D,D,C,D,D,A,D,C,D
8107,20258116,A,A,C,D,B,B,D,B,C,D,C,B,D,C,D,C,C,C,C,D,C,D,C,C
8108,10138635,B,A,A,B,D,C,C,D,C,C,A,D,D,A,C,B,B,B,D,C,D,D,A,C
8109,10198751,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,A,A
8110,20117609,B,D,A,C,A,C,A,D,B,D,A,D,B,B,A,D,B,C,B,A,B,B,D,C
8111,19836718,A,D,C,A,A,B,,,,,,,,,,,,,,,,,,
8112,20237401,B,D,C,A,B,C,A,B,A,A,B,A,B,A,A,D,A,B,D,B,B,A,A,A
8113,20235737,D,A,B,A,B,C,D,D,C,A,B,A,A,C,B,C,D,D,D,A,D,C,D,A
8114,20037419,D,D,A,D,C,D,C,B,A,D,C,C,A,A,C,A,C,C,B,C,B,D,A,D
8115,20037421,B,B,B,C,C,B,B,B,B,B,B,B,C,C,B,B,C,C,B,C,B,C,B,C
8116,20235738,B,B,B,A,A,B,A,C,A,C,B,C,B,D,A,A,B,C,C,A,A,D,A,A
8117,20378003,B,D,A,C,D,C,C,D,A,C,A,D,B,A,C,D,B,C,D,A,B,D,A,C
8118,20235739,A,D,C,C,C,B,B,B,B,B,C,C,C,A,A,A,A,B,C,A,B,B,B,D
8119,20235740,B,A,C,D,A,B,A,A,B,B,A,C,C,B,C,B,D,C,B,D,B,C,C,A
8120,20037426,A,B,B,C,A,C,C,B,C,C,B,B,C,B,A,C,B,C,C,C,D,B,C,C
8121,20235741,A,C,A,B,A,B,A,D,C,C,A,B,A,D,C,A,B,B,D,A,A,A,C,C
8122,20235742,B,D,B,C,C,A,D,A,A,A,B,A,A,D,C,A,B,B,A,A,B,A,A,A
8123,20235743,A,A,A,A,B,A,A,B,A,A,A,B,A,A,A,A,B,A,B,B,B,B,A,A
8124,10083634,B,D,A,C,A,C,C,B,A,A,A,A,B,D,C,B,A,B,A,C,C,C,B,A
8125,20026231,C,B,D,A,A,C,B,A,D,D,D,A,A,B,B,D,A,C,C,A,D,A,B,B
8126,10119793,B,C,B,D,C,A,A,A,C,A,B,C,B,D,A,A,C,D,A,D,D,A,A,B
8127,20409592,B,C,D,D,A,B,B,D,C,A,B,C,C,D,A,B,B,C,C,D,A,B,D,B
8128,20070151,B,D,C,A,D,D,D,D,C,A,C,A,B,A,C,D,B,B,A,C,B,D,A,D
8129,10197857,A,A,B,C,B,A,A,C,D,C,B,A,A,D,A,A,B,A,C,A,B,C,C,A
8130,20071656,A,A,A,A,A,A,A,A,D,B,A,A,A,A,C,A,A,A,A,D,A,B,A,A
8131,19835474,B,B,A,C,C,D,B,B,A,A,C,C,B,D,B,B,A,B,C,C,C,A,B,A
8132,20070040,A,D,A,A,A,B,A,A,A,A,D,D,A,D,C,A,A,B,C,C,A,D,A,C
8133,20378337,B,C,D,C,D,A,A,D,A,C,D,D,A,A,A,B,A,D,A,D,D,C,A,C
8134,19835499,A,B,C,A,B,A,C,B,C,B,A,D,A,A,C,A,B,B,B,A,B,B,A,B
8135,20378340,C,D,B,D,C,B,C,C,B,A,D,C,A,B,B,C,B,B,B,D,C,B,D,B
8136,20070080,B,D,C,C,B,C,C,A,C,C,A,C,B,A,C,B,B,A,A,C,C,B,C,B
8137,6868200,A,A,A,B,D,B,A,B,D,A,B,B,A,C,B,B,A,B,C,B,D,C,A,A
8138,20070142,B,B,B,D,C,A,C,D,C,A,B,D,B,A,A,C,D,A,A,A,B,C,D,B
8139,20070149,C,B,C,C,C,C,D,C,C,C,B,A,C,B,C,A,A,A,C,D,C,C,A,C
8140,10053871,B,D,A,C,C,C,A,A,B,A,A,C,C,D,B,A,B,A,C,A,A,D,A,B
8141,10058402,B,D,A,D,D,C,C,D,C,C,C,D,A,A,A,A,B,C,D,A,A,D,A,D
8142,10054809,B,D,D,A,C,C,B,A,A,A,A,A,B,B,A,A,B,A,A,C,A,B,A,A
8143,20073409,B,D,A,C,A,D,C,B,C,A,B,D,B,A,C,D,B,D,C,C,D,D,C,B
8144,10101400,B,D,B,C,C,D,D,C,D,A,A,C,B,A,C,A,B,D,B,D,D,A,B,D
8145,10053238,B,D,A,C,C,D,C,D,D,A,D,D,C,A,A,A,B,C,B,A,C,A,B,A
8146,10102888,B,D,B,B,C,A,B,A,A,C,D,C,B,A,D,A,D,B,C,C,D,D,A,C
8148,10097501,B,D,A,C,C,D,C,C,D,B,D,A,B,D,C,D,B,D,D,A,B,B,B,D
8149,10098805,B,D,C,B,B,D,B,C,D,A,C,B,A,B,C,C,C,B,B,B,D,B,B,B
8150,20182698,B,C,D,D,C,C,C,C,C,C,C,D,A,D,B,B,B,B,C,C,C,D,A,D
8151,19863175,A,A,B,C,A,C,B,C,D,A,A,C,C,A,C,B,A,D,C,C,D,B,A,A
8152,20347891,A,B,A,B,C,B,B,B,B,C,C,C,C,B,B,B,B,B,A,B,A,B,A,B
8153,20347883,B,D,A,C,C,C,B,A,A,C,B,C,B,D,A,D,B,D,C,A,B,A,C,D
8154,20347916,B,A,B,C,B,A,A,B,B,B,C,C,A,A,B,C,C,B,B,C,C,B,B,B
8155,20348001,B,D,B,B,A,A,D,C,B,B,A,B,A,D,D,B,B,C,D,C,B,C,A,D
8156,20277621,A,A,A,A,A,A,C,B,A,B,C,A,B,D,A,D,B,B,A,A,B,A,B,A
8157,19879495,B,B,C,C,C,C,C,B,C,B,D,B,B,B,A,B,A,A,B,A,B,A,B,B
8158,20035927,B,D,A,C,C,D,A,D,C,C,D,C,B,D,A,D,B,C,C,A,B,D,A,A
8159,20168323,B,A,B,D,D,A,A,B,C,D,A,A,B,D,A,C,A,D,B,B,D,A,D,A
8160,20071020,B,D,A,C,A,D,C,D,A,A,C,B,D,A,B,A,A,A,A,D,D,A,A,B
8161,20185545,A,C,B,A,D,D,A,A,B,C,A,C,B,A,B,B,A,A,A,B,,B,,D
8162,20125125,C,A,B,A,B,D,B,C,C,B,D,A,B,A,D,A,D,A,C,A,D,D,A,D
8163,20387423,A,D,D,D,B,C,C,C,A,B,C,D,B,C,A,B,B,D,C,C,D,B,D,A
8164,20375216,B,D,D,C,C,D,A,D,A,A,B,A,B,A,A,D,B,D,B,D,B,A,A,B
8165,20375235,B,D,D,C,C,D,C,C,A,,A,A,,,,,,,,,,,,
8166,20375238,B,B,C,A,C,B,C,A,A,C,B,D,B,A,C,C,B,B,D,C,C,B,A,A
8168,20259046,A,B,B,B,D,B,C,C,A,C,A,D,B,D,A,D,B,C,D,C,B,C,B,B
8169,20377703,B,B,C,B,C,A,D,B,B,B,A,A,A,B,A,C,B,A,B,C,B,A,A,C
8170,20377713,B,D,B,D,C,C,C,D,B,C,B,A,A,B,A,A,D,B,B,C,A,B,C,C
8171,20378755,B,B,D,C,D,C,B,A,C,B,C,D,C,B,D,B,A,D,C,B,B,B,C,A
8172,20384291,B,B,B,A,A,C,B,A,B,B,A,B,A,D,C,D,B,A,C,A,B,B,A,D
8173,20063119,B,B,D,C,C,D,D,D,A,C,C,B,D,C,B,A,B,C,B,D,D,A,B,D
8174,20380228,A,A,B,B,B,B,A,C,B,A,B,D,A,B,A,B,A,A,B,A,A,A,B,B
8175,20181351,B,D,A,A,C,C,A,B,D,A,B,B,A,A,C,A,D,B,A,B,A,A,B,B
8176,20317263,D,B,D,A,A,C,D,B,A,B,A,A,A,D,C,A,D,D,A,B,A,C,D,B
8177,19726509,B,D,D,C,D,D,A,D,C,C,A,B,B,A,A,B,B,A,B,C,C,C,B,A
8178,20259054,D,C,B,C,D,A,B,D,A,B,D,C,A,A,D,B,D,B,B,D,C,C,C,B
8179,20259055,C,B,B,C,C,C,C,A,C,B,A,C,B,B,C,B,C,B,C,C,C,C,B,C
8180,19842892,B,D,A,C,B,C,B,D,B,C,A,C,B,A,B,C,B,A,A,B,C,B,C,C
8181,20148436,B,B,C,C,B,B,C,B,A,B,B,D,B,D,A,A,C,A,C,B,B,B,D,D
8182,20386114,B,A,C,B,A,A,C,B,C,D,C,A,B,D,B,B,D,C,D,C,C,D,D,A
8183,20155736,A,A,C,B,B,C,A,B,A,C,A,D,B,A,A,B,B,B,C,B,A,B,B,B
8184,20266041,C,D,B,D,A,C,D,A,C,A,B,D,B,C,A,A,B,D,B,A,B,A,D,C
8185,20266042,B,A,A,C,C,D,C,A,A,B,B,D,B,B,A,B,C,B,B,B,C,B,A,D
8186,20266031,A,A,B,B,C,A,A,A,A,A,C,C,B,,A,C,,D,,,,,,
8187,20358351,B,D,A,A,A,D,D,A,A,A,A,C,B,A,C,B,A,D,A,C,A,D,D,C
8188,10150124,B,D,B,C,D,D,D,C,D,C,B,D,B,D,B,D,B,A,B,A,D,D,A,A
8189,20064571,B,A,B,C,C,A,C,A,A,C,A,C,B,A,B,A,B,A,B,A,A,D,A,B
8190,10114923,B,D,A,A,C,C,C,A,A,A,D,A,B,A,A,D,B,C,B,C,A,B,A,D
8191,10104351,B,D,A,C,C,D,D,B,A,C,A,C,B,D,C,A,B,C,D,A,B,A,A,A
8192,20178921,C,D,D,D,C,D,A,D,C,B,C,C,B,D,A,A,B,C,C,B,A,C,B,A
8193,20358360,B,D,A,A,C,D,D,A,A,C,A,A,B,D,C,D,D,D,D,C,B,B,A,D
8194,10150363,B,A,D,B,D,A,D,C,C,A,C,C,A,C,B,B,D,D,A,D,A,C,B,D
8195,10150669,B,D,B,A,C,D,C,A,D,A,D,D,B,A,A,D,B,C,D,A,B,D,C,D
8196,10150769,B,B,A,B,A,C,C,D,A,D,A,A,B,D,A,A,B,A,A,D,B,A,A,A
8197,20178971,B,D,D,C,C,C,C,A,C,A,B,C,B,D,A,D,A,D,B,B,A,C,C,C
8198,20358364,B,D,A,D,C,C,C,B,A,C,C,B,B,A,A,D,B,D,A,C,B,A,A,A
8199,20132255,B,B,C,A,B,B,B,B,B,A,B,B,B,A,B,B,C,B,C,B,C,C,B,B
8200,20358367,B,D,A,A,C,C,C,A,A,C,D,A,B,A,A,A,B,C,B,A,A,D,A,A
8201,20251634,B,D,A,B,D,C,A,B,A,C,A,C,B,B,A,B,B,B,B,B,A,D,A,C
8202,20251652,A,A,A,A,D,A,A,A,B,A,D,D,B,A,D,A,C,D,D,B,B,A,C,A
8203,20251654,B,D,B,C,B,A,A,A,A,C,D,C,C,A,A,D,B,C,C,B,B,B,A,D
8204,20376362,A,A,B,B,A,A,C,D,B,B,B,C,B,B,C,A,B,B,C,D,C,D,C,A
8205,10103495,A,B,C,B,B,C,C,A,A,B,B,B,C,B,B,A,A,C,B,A,B,A,D,B
8206,20251656,B,A,A,C,D,C,C,D,A,C,C,D,B,D,C,B,B,B,B,A,B,D,A,C
8207,20123853,B,C,B,B,C,C,B,B,D,B,B,C,B,C,B,C,C,B,C,C,B,B,C,D
8208,20123854,A,B,A,C,D,D,A,C,D,B,D,A,A,A,A,C,B,A,C,B,A,C,A,B
8209,20386173,A,A,A,A,A,A,D,B,B,A,B,B,B,B,C,A,A,A,B,A,C,D,A,A
8210,20251664,B,A,B,A,A,A,A,D,A,A,A,C,B,A,A,B,B,B,A,A,B,D,A,C
8211,20123868,B,D,B,C,D,C,B,D,C,B,B,D,B,D,A,D,B,B,C,A,B,D,A,B
8212,20251669,C,D,C,C,C,A,B,D,C,D,C,C,B,A,A,C,C,B,D,C,D,C,C,A
8213,20123877,C,A,C,D,B,C,A,A,C,A,B,D,B,B,C,A,C,D,B,B,B,C,C,D
8214,20251682,C,C,B,A,D,B,D,D,B,B,D,C,C,D,D,C,C,C,B,B,C,C,B,C
8215,10098980,B,A,A,B,B,D,B,B,A,D,B,B,A,B,D,B,B,A,D,B,B,C,D,B
8216,20123892,C,A,B,A,B,A,B,A,A,B,B,A,A,A,A,D,C,A,D,B,C,A,A,A
8217,20251700,D,D,A,B,B,D,D,D,D,C,D,D,B,C,A,B,B,D,C,C,B,A,A,C
8218,20251703,C,C,B,C,A,B,B,C,A,D,C,B,B,C,A,D,B,B,C,B,C,D,B,D
8219,10099311,B,B,A,C,B,C,A,D,C,B,A,A,A,D,A,D,A,C,B,C,C,D,B,C
8220,20311631,A,C,C,A,B,B,B,B,A,B,B,A,B,B,B,B,D,A,A,B,B,C,A,B
8221,20305625,A,D,B,C,D,A,D,D,B,D,C,D,,,,,,,,,,,,
8222,19835329,A,A,D,B,D,D,D,B,D,D,A,D,A,D,D,D,D,D,D,A,D,B,B,D
8223,10040671,A,C,C,D,D,D,D,B,C,C,D,D,A,D,D,C,D,C,D,D,D,B,D,C
8224,20169192,D,D,B,B,C,D,D,C,D,C,B,C,D,B,D,D,C,D,D,C,A,D,B,D
8225,20311636,C,B,B,C,D,D,C,C,A,A,D,C,A,A,D,A,A,A,A,C,D,D,D,A
8226,19827145,C,D,C,B,B,A,C,A,C,C,D,C,C,C,B,D,B,B,A,A,D,A,D,C
8227,20311637,B,D,D,C,C,D,C,A,B,D,D,B,A,C,B,C,C,C,D,B,A,D,C,C
8228,10040630,B,C,D,C,A,D,B,D,A,C,A,C,B,D,B,A,A,C,B,D,A,D,D,D
8229,20105147,D,D,B,D,C,B,A,B,D,B,D,C,D,B,C,B,D,C,C,B,C,D,D,C
8230,20169191,B,A,A,C,D,C,A,D,A,C,A,C,A,A,A,D,A,C,B,A,A,A,A,A
8231,20012050,A,D,B,B,C,C,C,D,B,D,C,D,A,B,C,A,D,C,D,D,B,B,B,A
8232,20169197,A,B,C,D,B,B,C,B,C,B,D,A,B,C,C,C,D,B,C,A,C,B,D,B
8233,20358365,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A
8234,20311635,A,B,B,B,B,A,D,C,C,C,C,C,D,C,A,C,C,D,D,C,B,D,A,B
8235,10042297,A,C,A,B,B,C,C,A,C,B,C,D,A,A,B,A,B,A,B,A,B,B,C,B
8236,20382643,B,D,C,C,D,C,C,B,A,A,A,C,B,D,A,D,D,D,A,A,C,D,A,C
8237,20222387,A,B,C,A,C,B,B,D,C,A,B,A,B,D,C,B,A,A,B,D,A,B,B,A
8238,20222409,B,D,A,A,D,B,A,A,D,A,B,C,B,D,A,D,B,C,B,A,B,A,A,A
8239,10038260,A,B,C,D,A,D,A,D,A,C,B,C,B,A,C,D,C,B,B,D,A,D,A,D
8240,20222475,C,A,C,A,B,A,D,A,B,C,A,A,B,B,D,B,B,A,B,D,A,C,A,C
8241,20222521,A,A,D,A,B,D,C,A,B,A,B,D,B,B,C,B,A,A,A,A,A,B,C,C
8242,20179958,B,D,A,C,C,A,A,C,D,C,C,B,B,D,C,B,C,A,A,B,A,D,C,A
8243,20382829,A,D,C,C,D,C,C,C,A,C,C,C,B,C,C,C,C,C,C,D,D,C,C,C
8244,20222631,C,A,C,C,C,C,C,A,D,A,C,C,B,C,C,D,D,C,A,A,A,C,C,C
8245,20269066,B,D,A,C,A,D,C,A,A,A,A,C,B,A,C,D,B,D,B,A,B,A,C,D
8246,20269071,B,D,A,A,C,C,C,D,A,C,D,B,B,D,A,D,B,D,B,C,B,D,A,A
8247,10178405,B,A,A,C,B,C,B,D,C,C,D,D,D,A,A,B,B,B,D,B,A,D,A,C
8248,20275732,B,D,B,C,D,C,C,B,C,C,A,D,B,D,C,D,B,C,D,A,B,D,A,D
8249,20376364,C,B,C,B,C,A,C,A,C,B,D,D,C,A,C,B,C,A,A,A,C,C,D,B
8250,10178406,B,B,B,C,A,A,C,D,A,C,B,A,A,A,C,B,B,D,A,B,B,B,A,B
8251,10176816,B,C,B,B,B,C,A,D,A,B,A,A,B,B,A,B,B,B,A,C,A,A,A,C
8252,20269078,B,D,B,C,D,C,C,A,A,A,C,A,B,D,B,D,B,C,D,B,B,B,A,C
8253,20155550,B,C,A,A,B,A,A,C,A,C,B,A,B,A,D,C,C,A,C,C,D,B,D,D
8254,20269086,B,A,D,A,D,A,C,A,A,A,A,D,B,D,B,A,B,D,A,A,B,D,A,A
8255,20273171,D,B,A,D,D,C,D,B,A,A,A,B,,,,,,,,,,,,
8256,10176813,B,A,B,C,D,D,D,B,D,C,D,C,B,A,A,A,B,A,C,A,B,D,A,A
8257,10029969,B,C,A,B,B,C,A,D,A,C,A,D,A,B,A,B,B,B,C,A,B,D,A,B
8258,10106051,B,D,A,C,D,C,,C,,C,C,D,,,,,,,,,,,,
8259,20405363,B,D,A,D,C,C,C,D,C,D,B,B,B,D,A,D,C,C,B,B,B,D,A,B
8260,10098450,B,D,A,A,B,A,A,C,B,D,B,B,B,A,A,D,C,C,A,B,B,D,A,B
