N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
8427,10378955,B,B,B,A,A,A,B,C,A,B,B,B,B,C,A,A,A,A,A,A,A,A,B,A
8428,10381010,C,B,A,C,B,D,A,B,D,A,A,B,D,A,B,A,D,A,A,D,C,C,D,C
8429,10296637,C,A,C,A,D,D,A,A,A,A,D,D,A,A,B,B,C,A,A,A,B,C,A,D
8430,10505946,C,D,A,C,B,A,A,B,B,C,C,D,A,C,B,A,D,C,A,D,D,C,B,C
8431,10381103,C,D,A,B,B,D,A,D,B,A,C,B,A,A,A,D,D,C,C,A,D,C,B,D
8432,10381242,C,A,B,D,D,D,A,D,B,A,A,B,A,A,D,A,D,A,A,D,D,C,B,C
8433,10381323,A,A,A,D,C,A,A,D,B,A,C,B,B,C,B,A,D,A,A,D,D,A,B,C
8434,10508032,C,A,D,C,A,D,A,A,D,B,A,A,B,B,D,B,A,B,C,B,A,C,C,A
8435,10179356,C,C,A,A,B,C,B,B,C,A,A,D,D,B,C,A,A,B,D,A,C,A,B,B
8436,10183708,B,D,A,C,B,A,A,A,D,C,A,B,B,C,A,A,B,B,B,B,A,C,A,C
8437,10506272,A,D,A,C,C,A,A,D,B,A,A,B,D,D,B,A,D,A,A,D,D,C,D,C
8438,10669627,C,D,A,D,B,A,C,B,B,C,B,B,B,A,B,D,B,C,C,B,A,B,B,B
8439,10669638,C,A,B,D,B,B,A,C,A,D,D,C,A,B,B,A,A,A,A,D,C,A,A,D
8440,10506282,C,B,B,C,A,C,A,D,A,B,A,A,A,B,B,B,C,D,A,B,B,C,C,B
8441,10411398,C,D,A,C,B,A,A,B,A,A,C,B,D,D,A,A,D,A,A,D,D,C,B,B
8442,10506316,B,A,A,B,C,C,D,D,B,B,D,C,C,D,B,D,D,C,A,C,C,B,D,A
8443,10483287,C,A,B,D,B,C,D,B,D,A,B,B,A,A,A,A,B,A,C,D,C,B,B,D
8444,10508112,C,D,A,B,B,A,A,C,D,A,A,C,C,A,A,A,A,C,A,D,A,B,A,C
8445,10669653,A,D,A,A,A,A,A,D,B,A,A,B,A,A,A,A,A,A,B,D,A,B,A,A
8446,10029438,A,C,A,B,C,A,A,B,B,D,A,A,B,B,A,A,A,B,B,B,A,C,B,A
8447,10057941,B,A,A,B,C,B,D,A,D,D,A,B,D,A,D,D,C,A,D,C,C,D,D,C
8448,10506331,C,A,C,D,B,A,D,C,D,B,D,A,C,C,B,B,C,D,B,B,D,C,C,A
8449,10381975,A,B,B,D,B,C,A,B,D,C,C,D,B,D,B,D,B,B,B,B,B,C,A,B
8450,10506337,A,A,B,B,C,D,D,B,A,B,A,C,D,B,B,A,D,A,D,B,A,A,A,B
8451,10382051,A,B,B,B,A,B,C,B,A,A,C,B,B,C,C,B,B,B,B,B,C,C,C,B
8452,10386709,A,A,C,B,A,A,C,C,C,C,C,C,A,B,B,A,C,C,B,A,A,C,A,B
8453,10294155,D,B,C,C,A,A,D,D,A,A,B,C,B,A,A,B,B,C,B,B,B,A,B,C
8454,10506445,C,A,A,C,B,D,A,D,A,D,D,D,D,B,A,A,D,B,A,A,C,B,D,D
8455,10387009,A,C,C,D,C,B,A,B,B,A,C,D,C,D,D,D,C,C,C,C,A,A,D,C
8456,10486467,C,A,A,A,A,A,A,A,B,D,A,B,A,A,A,A,A,A,A,A,A,C,D,B
8457,10387102,A,C,B,A,A,B,A,A,A,B,B,D,B,B,C,A,B,B,B,A,A,A,B,B
8458,10645214,C,C,A,C,B,A,A,D,B,D,A,D,C,D,D,A,D,C,D,B,C,B,D,B
8459,10124594,C,A,A,A,C,A,C,D,B,D,D,D,D,A,A,A,D,A,A,A,B,C,B,A
8460,10506564,B,A,A,C,B,B,B,C,D,A,A,B,B,A,A,A,C,A,D,C,A,D,A,D
8461,10669716,B,D,A,C,B,D,D,B,A,D,D,C,C,A,A,A,D,B,B,A,A,D,D,B
8462,10506598,A,A,A,C,B,A,A,D,A,A,A,B,A,C,A,A,A,A,C,D,A,C,A,A
8463,10508069,C,A,A,C,B,C,A,D,B,A,A,C,A,B,A,A,D,A,A,A,D,A,B,C
8464,79297787,C,D,A,C,B,A,A,D,A,A,D,C,B,A,A,A,D,A,C,A,C,B,D,B
8465,10360277,C,A,A,A,A,B,A,A,A,A,A,B,D,D,A,A,A,A,A,D,A,C,A,B
8466,10135843,C,D,A,D,B,A,A,D,D,A,A,D,D,D,A,C,D,A,A,D,A,D,A,C
8467,10689097,C,D,A,C,B,A,A,D,D,A,C,B,D,D,A,A,D,D,A,D,A,C,A,A
8468,10359970,C,A,B,D,C,A,A,D,D,A,D,B,B,C,B,A,A,A,D,A,D,C,D,A
8469,10359889,C,D,C,B,C,A,A,D,B,A,C,A,D,D,B,B,D,A,A,C,D,C,A,B
8470,10689102,B,B,B,D,A,B,B,B,D,A,C,B,A,D,D,A,D,B,A,D,C,D,B,B
8471,20388267,A,D,A,B,B,D,A,D,B,C,D,B,C,A,A,C,C,B,A,A,D,D,D,A
8472,10285147,A,D,A,C,B,A,A,D,D,A,D,C,B,A,B,A,C,B,A,A,A,C,B,C
8473,10134435,A,D,A,C,B,A,A,B,A,B,B,D,A,A,C,D,C,B,A,D,B,C,C,A
8474,20212594,C,D,A,D,C,D,C,A,D,A,A,A,B,B,B,A,D,A,A,A,D,A,A,D
8475,10337352,,,,,,,,,,,,,,,,,,,,,,,,
8476,10094824,A,D,A,D,A,A,A,A,D,A,A,B,B,A,A,A,D,A,A,B,A,C,D,C
8477,10080847,C,D,A,C,D,A,A,D,B,A,C,B,D,D,B,A,D,A,A,D,D,C,A,C
8478,10330081,C,A,A,C,A,B,A,D,A,A,A,C,C,A,A,D,A,C,B,D,C,B,D,B
8479,10508655,C,D,D,C,C,C,A,D,B,D,A,B,B,D,A,A,B,A,A,D,C,B,B,C
8480,10131825,C,D,C,C,B,C,A,D,A,A,C,A,D,D,B,A,D,D,A,D,D,C,A,C
8481,10689100,B,C,D,C,C,C,A,D,C,D,C,A,A,D,A,A,B,A,A,D,C,C,B,C
8482,10360604,C,C,A,C,B,C,A,C,A,A,B,A,B,A,B,B,C,C,A,D,D,C,D,B
8483,10506919,A,A,A,D,D,A,A,C,B,B,D,C,A,B,D,A,A,B,D,D,D,A,A,B
8484,10360403,C,B,A,D,B,A,A,D,A,A,A,D,D,B,B,A,D,A,D,B,D,A,A,D
8485,20373042,C,B,A,B,A,A,C,C,B,B,B,A,A,A,A,A,C,B,A,A,B,B,B,A
8486,10284395,C,D,A,D,A,A,A,B,A,A,D,A,D,D,A,A,D,B,C,D,A,A,A,D
8487,20337526,B,B,B,C,B,D,C,D,C,C,C,D,C,D,B,B,C,D,B,A,B,C,A,C
8488,10112383,A,A,A,D,C,A,A,C,D,A,A,B,D,A,A,A,B,A,A,C,A,C,D,B
8489,10340084,C,D,C,B,C,A,A,B,B,A,C,A,D,D,B,B,D,A,D,D,D,A,A,A
8490,10360832,C,D,D,D,B,D,A,D,D,C,D,C,D,B,B,C,D,A,D,D,D,C,A,B
8491,10360151,C,C,A,D,C,A,A,A,D,B,C,C,C,C,A,A,C,C,D,D,A,B,D,B
8492,10360828,C,D,A,D,A,A,A,A,A,A,A,A,D,D,A,A,D,D,A,D,A,C,A,D
8493,10403522,C,D,A,D,D,A,A,D,A,A,D,B,D,B,B,A,D,C,A,D,D,C,D,C
8494,10360792,C,D,A,C,B,C,A,D,C,D,A,B,A,B,A,D,A,C,B,D,C,A,A,D
8495,10372120,A,A,A,A,A,A,A,B,B,C,C,B,B,C,A,D,A,D,B,D,A,D,C,C
8497,10482951,C,D,C,C,B,A,A,D,B,A,C,B,D,D,B,A,D,D,A,D,D,C,A,C
8498,10508662,C,C,A,C,A,C,A,D,D,D,A,B,D,D,B,A,D,C,A,D,C,C,A,C
8499,10689149,C,A,D,C,D,D,A,C,C,C,B,A,A,A,A,C,D,A,A,C,C,B,D,A
8500,10359826,C,C,C,C,C,D,A,D,B,B,B,D,A,D,D,D,A,A,A,D,D,C,A,C
8501,10042847,A,A,A,C,B,A,A,D,A,B,C,D,B,D,A,C,D,B,A,B,B,C,B,D
8502,10360696,C,C,A,C,C,A,A,D,A,A,A,B,D,D,B,A,D,A,A,D,A,C,B,C
8503,10360671,A,A,A,C,C,A,A,D,D,D,D,D,B,D,A,A,B,A,,,,,,
8504,20315309,B,C,B,D,D,D,A,C,C,D,A,D,A,B,B,B,D,B,C,A,C,A,A,A
8505,10507227,C,C,A,D,D,A,A,D,B,B,C,C,D,D,A,A,D,A,A,D,A,C,D,C
8506,10324128,C,D,A,C,B,D,D,D,C,A,D,A,A,A,A,B,D,B,A,C,A,C,A,D
8507,10513025,C,D,A,C,C,A,A,D,A,A,C,B,B,D,B,A,D,A,A,D,D,C,B,C
8508,10531434,C,D,A,C,A,A,A,D,A,A,D,B,D,D,B,A,D,A,A,D,D,C,B,C
8509,10324149,C,A,A,C,C,A,A,C,C,A,D,B,A,B,B,B,D,B,B,D,A,A,D,A
8510,10324177,D,D,A,B,A,D,B,D,A,D,D,A,A,C,D,D,D,D,D,A,B,C,D,D
8511,10419537,B,D,C,D,B,C,B,B,C,B,B,A,C,C,D,B,C,B,B,B,C,A,A,B
8512,10324201,C,A,D,C,D,D,D,C,C,C,B,A,D,A,A,B,B,A,C,B,D,A,C,D
8513,10097252,D,A,A,C,B,C,A,D,D,B,A,B,D,A,C,A,D,C,C,C,C,C,D,B
8514,10327179,A,A,C,C,C,C,A,C,D,C,C,B,C,A,B,A,D,D,B,D,A,C,D,B
8515,10297363,C,A,D,D,C,A,A,D,D,D,D,B,D,A,B,A,D,C,A,D,D,C,A,C
8516,10324263,C,D,C,C,B,A,D,A,B,A,A,B,C,B,B,A,D,C,B,A,A,C,B,D
8517,10336339,A,D,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A
8518,10089902,C,D,A,C,D,A,A,D,B,C,D,D,B,B,D,A,D,D,D,D,B,B,B,B
8519,20409997,D,D,A,C,C,A,D,B,B,C,B,B,C,D,B,B,B,B,D,D,A,D,B,C
8520,10327370,A,C,B,C,C,A,B,C,D,B,C,B,C,B,B,C,C,B,C,C,B,C,D,A
8521,10478152,A,B,A,C,B,C,A,B,A,A,A,D,A,A,A,B,A,A,B,A,D,C,A,C
8522,10033445,B,A,A,A,A,A,D,C,D,B,B,A,A,C,A,A,C,A,B,A,C,A,B,D
8523,10498962,C,D,C,D,D,A,A,D,A,D,D,B,B,A,B,A,D,A,D,D,D,C,A,C
8524,10498975,B,C,A,D,D,D,A,D,B,A,D,D,D,C,B,A,D,D,C,A,A,C,A,B
8525,10619234,D,C,D,D,D,D,D,C,D,D,D,D,D,D,D,B,D,B,C,B,D,D,D,C
8526,10605898,C,A,A,C,A,A,A,A,B,A,D,B,D,A,B,A,D,D,A,D,C,B,A,D
8527,10498978,A,A,B,C,A,A,D,B,A,A,A,A,B,A,C,B,D,B,A,D,A,B,A,A
8528,10139701,A,B,D,D,B,D,B,C,C,B,C,D,C,A,C,B,C,C,A,A,C,C,B,B
8529,10311834,B,B,A,B,A,C,C,C,D,C,B,C,B,B,C,B,C,C,D,A,D,A,A,B
8530,10497780,C,D,A,C,D,A,A,D,A,D,C,C,B,C,A,A,D,A,A,D,D,C,A,C
8531,10311852,A,A,A,C,B,D,A,B,B,A,C,C,D,B,B,A,C,A,A,D,D,C,A,D
8532,10390822,A,A,A,A,A,A,A,D,D,A,C,D,A,B,A,A,D,A,A,A,D,C,B,A
8533,10499175,A,C,A,C,C,A,A,A,A,A,A,B,A,A,B,A,B,A,A,A,A,A,A,A
8534,10498944,A,A,A,C,D,D,A,D,B,D,D,B,B,C,B,A,C,A,A,D,D,C,B,D
8535,10154251,B,A,B,D,C,A,D,A,A,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A
8536,10360643,C,D,C,C,B,A,A,D,B,A,C,D,D,D,B,B,D,A,A,D,D,C,A,D
8537,10498982,A,D,A,C,C,A,A,D,A,A,D,B,D,B,B,A,D,A,A,A,D,C,A,B
8538,10498971,A,C,A,C,B,A,A,A,A,A,C,A,B,A,A,B,A,B,A,A,A,A,B,C
8539,10678434,A,A,A,A,A,C,D,A,D,A,A,B,B,A,C,C,A,A,B,A,C,B,A,D
8540,10498936,A,A,B,D,C,B,A,A,D,C,A,D,A,B,C,A,C,A,C,C,C,A,B,C
8541,10311821,C,D,A,C,A,A,A,D,B,A,C,B,D,D,B,A,D,A,A,D,D,C,A,C
8542,10311997,A,D,A,C,A,A,A,D,B,A,C,A,A,B,A,A,D,A,A,A,B,C,B,B
8543,10499158,C,A,B,A,D,D,D,D,D,A,C,A,A,B,A,A,D,C,A,A,C,A,D,B
8544,10311870,A,A,A,B,A,A,B,B,A,D,C,B,C,D,A,A,D,B,C,B,D,A,A,B
8545,10493393,A,A,B,A,C,A,A,B,A,A,A,A,B,B,B,A,D,A,A,B,D,B,D,A
8546,10533263,B,D,A,D,B,A,C,D,C,D,C,A,D,D,C,A,A,C,B,C,C,B,A,B
8547,10400050,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
8548,20300152,D,A,B,C,A,B,D,B,A,B,C,C,B,B,C,B,D,C,B,C,B,C,A,B
8549,10159926,B,A,A,D,B,D,A,C,A,A,C,B,C,D,B,D,C,A,A,B,C,B,B,C
8550,10401043,A,B,A,B,B,B,A,B,A,D,B,B,C,B,D,C,B,A,C,B,C,D,B,C
8551,10026873,A,B,A,A,A,D,A,A,C,A,A,A,C,B,A,A,B,A,A,B,A,B,B,A
8552,10284341,C,A,B,B,B,A,A,D,A,D,B,D,C,D,B,D,C,C,B,B,B,A,A,B
8553,20396484,C,D,B,D,B,A,B,C,D,A,C,B,A,D,D,C,C,C,D,C,D,C,D,C
8554,10071109,B,A,A,C,B,B,A,A,D,A,C,A,D,C,B,A,A,A,B,A,D,C,D,B
8555,10456053,C,A,B,C,A,B,A,D,A,B,C,A,A,D,A,B,A,D,D,C,B,B,A,B
8556,10026330,D,D,D,A,C,D,D,C,B,A,B,C,D,C,C,B,D,B,D,B,D,A,C,C
8557,10028871,A,C,C,D,C,D,B,C,B,D,D,C,C,B,D,C,D,C,C,C,B,D,C,C
8558,10027280,C,A,B,C,A,B,A,C,B,B,A,B,C,B,B,A,C,A,C,B,B,A,A,A
8559,10284791,C,B,B,C,B,A,A,A,A,A,A,A,A,B,A,B,B,B,B,D,A,A,A,A
8560,20377726,A,A,C,B,A,B,A,B,B,C,B,C,C,B,B,C,B,A,B,A,B,C,C,A
8561,10115588,C,D,A,D,A,A,A,D,A,A,C,D,D,A,A,A,C,A,A,D,D,C,A,C
8562,10115621,C,A,C,C,B,D,A,C,B,A,C,B,A,B,B,C,D,B,A,C,D,C,B,B
8563,10479809,D,C,D,B,D,B,A,D,D,D,B,D,D,D,C,A,D,B,B,B,D,C,C,B
8564,10485088,A,A,A,C,B,C,A,A,A,A,B,A,C,A,A,A,C,A,A,D,D,C,A,C
8565,10485127,A,C,C,A,B,C,A,C,B,A,B,B,C,B,A,B,A,A,,,,,,
8566,10451204,B,B,A,D,B,A,A,D,A,B,A,B,A,A,A,A,B,D,C,D,B,A,A,B
8567,10285413,C,C,D,D,B,A,A,D,C,A,D,D,D,C,B,A,D,B,C,A,C,C,B,D
8568,10284770,B,D,B,A,B,D,B,B,A,D,C,D,B,C,A,A,A,B,C,C,B,C,B,A
8569,10285396,D,D,C,B,D,D,B,D,D,B,A,A,A,B,D,A,B,B,A,D,A,B,A,A
8570,10068939,B,D,A,D,C,A,C,A,C,D,D,D,A,C,D,A,D,B,C,C,A,D,A,A
8571,10285369,B,A,A,C,B,C,A,A,A,B,C,B,C,B,B,B,C,A,A,B,A,B,C,B
8572,10115758,C,D,A,B,A,B,A,C,D,A,A,D,D,B,B,A,C,A,A,B,C,C,A,C
8573,10284911,C,A,A,C,C,C,A,A,A,C,C,A,B,D,B,B,A,A,B,A,D,A,D,C
8574,10232022,C,C,A,C,B,C,A,A,B,D,A,B,B,B,B,A,C,A,A,A,D,C,A,A
8575,10408761,A,C,B,A,B,C,C,B,C,A,B,C,A,B,D,A,D,C,C,A,C,B,B,B
8576,10292804,B,C,D,C,B,A,A,D,A,A,A,A,A,B,B,A,C,A,B,A,B,B,B,C
8577,10296885,C,C,B,A,A,D,A,A,A,B,D,B,A,A,C,A,B,A,D,B,B,A,C,C
8578,10460211,C,D,A,C,D,A,A,D,B,D,C,A,A,B,A,A,A,A,A,C,A,A,B,A
8579,10294722,A,A,A,D,B,B,C,B,D,A,D,A,C,B,A,A,D,A,B,C,D,A,D,D
8580,10296897,B,C,C,C,C,A,A,B,C,B,C,A,B,B,C,B,B,B,D,C,B,B,B,A
8581,10296923,C,C,C,D,B,A,A,A,B,C,B,A,A,B,A,D,B,A,D,C,C,B,C,B
8582,10296931,A,A,B,A,B,A,A,B,C,C,C,B,D,A,D,A,C,B,A,D,A,A,D,B
8583,10296937,B,A,B,A,B,B,A,C,A,A,A,B,D,A,C,A,C,C,A,C,B,D,A,A
8584,20206195,B,C,C,A,B,B,A,C,C,B,A,B,C,B,C,A,B,B,B,D,D,B,A,C
8585,10296948,A,B,A,A,A,C,A,B,A,A,C,B,B,A,A,A,C,A,A,A,A,A,D,B
8586,10517863,C,A,A,A,B,C,A,A,A,D,A,B,A,A,A,B,C,A,D,B,B,A,A,C
8587,10460230,B,B,B,D,C,A,A,D,B,B,A,D,B,B,B,A,C,B,B,B,C,B,B,B
8588,10401102,C,A,C,D,B,D,A,B,C,D,B,C,B,B,C,C,C,B,C,C,C,B,B,A
8589,10402337,C,C,B,C,B,A,A,D,C,A,A,A,B,A,D,A,A,A,C,C,D,C,B,B
8590,10402389,B,C,A,A,C,C,A,A,D,A,C,B,A,B,A,C,C,D,C,C,B,C,C,D
8591,10388548,B,D,A,D,B,D,D,B,D,B,C,A,C,A,C,B,A,D,D,B,D,D,B,B
8592,10404008,C,B,A,B,C,D,A,D,A,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A
8593,10102075,C,D,A,C,A,D,A,D,B,A,D,D,D,D,B,A,D,B,A,D,D,B,A,B
8594,10401090,C,B,A,A,A,C,A,D,B,B,A,A,B,D,C,B,A,A,C,A,A,D,C,B
8595,10401158,C,D,A,C,B,A,A,D,B,A,A,D,A,D,B,A,C,A,A,D,A,A,B,C
8596,10396035,B,C,A,B,B,B,A,A,A,A,B,B,C,C,B,B,C,B,B,A,C,A,B,C
8597,10104537,C,C,B,C,B,C,A,D,D,A,C,C,B,B,A,B,D,C,A,D,B,B,D,C
8598,10471948,D,B,D,B,D,B,A,B,C,B,C,C,B,C,D,A,B,A,A,B,B,A,A,A
8599,10471757,B,A,A,C,B,D,B,D,C,D,D,A,D,A,C,C,B,C,D,A,D,A,A,D
8600,10311078,C,A,A,B,C,C,A,D,B,A,B,B,B,B,A,A,B,A,A,A,A,A,A,A
8601,10311828,C,D,A,C,C,A,A,D,B,A,D,D,D,A,B,D,C,A,A,D,D,C,A,C
8602,10311842,D,B,A,B,B,A,C,D,B,D,D,D,C,A,B,C,A,A,D,C,C,B,A,B
8603,10471779,C,A,C,A,B,A,B,C,C,C,B,D,B,C,B,C,B,C,A,B,C,C,D,A
8604,10311881,C,B,A,C,B,A,B,B,A,C,A,A,C,A,D,A,C,B,C,A,B,C,B,A
8605,10338183,C,C,D,C,B,D,A,C,D,D,D,C,B,B,B,B,D,A,D,D,A,B,D,C
8606,10330841,C,D,A,C,B,C,A,D,B,D,D,D,D,A,D,B,D,C,A,D,D,C,D,A
8607,10618275,C,C,B,C,B,A,C,C,A,B,B,A,A,A,D,B,B,A,D,C,A,A,A,A
8608,10471822,C,A,B,D,D,D,C,B,A,A,A,A,B,A,A,A,C,B,B,B,B,B,B,C
8609,10095542,C,D,A,C,A,C,B,D,B,D,A,B,B,A,B,B,C,A,D,A,D,A,A,A
8610,10054448,A,D,A,B,D,A,D,A,C,A,A,B,D,B,A,A,B,A,A,A,A,C,B,A
8611,10153782,A,A,C,A,B,C,B,A,C,C,D,C,B,B,B,,,C,,,,,,
8612,10351748,B,A,A,A,C,C,A,B,A,D,B,D,C,B,C,D,B,B,B,B,C,B,B,B
8613,10351725,C,C,B,C,B,A,A,D,A,A,C,B,A,A,B,D,C,B,D,D,D,B,D,C
8614,10351737,C,D,A,C,B,C,A,D,B,A,C,C,D,D,B,A,D,A,A,D,D,C,B,C
8615,10065265,A,D,B,C,D,D,D,D,A,D,D,B,D,B,B,D,D,D,C,C,D,C,D,C
8616,10576197,C,D,A,C,A,A,A,D,B,A,C,B,B,A,B,A,D,A,A,D,D,C,B,C
8617,10638153,D,D,D,B,B,D,C,B,C,D,A,A,D,A,B,B,A,A,A,B,A,A,B,A
8618,10228152,A,D,A,B,B,C,B,B,A,A,B,B,A,B,A,C,B,B,A,B,C,B,B,B
8619,10629986,D,C,D,A,B,A,D,C,D,B,D,D,D,B,C,B,C,C,D,C,D,D,B,D
8620,10228173,C,C,C,A,D,B,D,B,A,A,C,C,B,A,B,B,D,A,A,D,B,C,C,B
8621,10658218,A,A,A,A,A,B,A,B,C,A,A,B,A,D,D,C,A,C,A,A,D,C,B,D
8622,10298287,A,B,D,A,A,A,C,B,C,B,A,D,A,A,C,B,A,D,C,C,C,C,C,D
8623,10040903,C,D,D,C,D,A,A,C,B,D,A,C,D,A,A,A,A,A,A,A,D,C,C,B
8624,10041822,A,B,C,A,B,D,D,A,C,D,D,B,C,B,D,B,A,C,B,A,A,D,D,B
8625,10351759,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
8626,10351775,C,C,B,C,C,C,C,D,D,D,D,B,C,C,B,C,C,C,B,C,C,D,C,C
8627,10298282,C,B,B,C,A,A,A,D,B,A,C,B,B,D,D,A,A,A,A,D,A,C,B,B
8628,10351816,D,A,D,B,B,A,D,C,D,C,C,B,C,C,C,C,C,C,A,B,B,C,C,C
8629,10365496,A,D,D,D,B,A,C,C,B,A,B,D,C,B,C,C,A,C,A,C,A,C,D,C
8630,10477775,C,C,C,D,D,D,D,A,D,D,C,D,B,B,B,B,B,B,A,A,A,A,A,A
8631,10351805,B,A,A,D,B,D,A,A,C,B,A,A,A,D,B,B,B,A,A,A,B,A,A,A
8633,10638165,C,A,A,C,B,A,C,B,B,B,C,C,B,B,B,A,B,C,B,C,C,B,B,B
8634,10477682,C,A,D,B,C,A,A,D,D,A,A,B,D,B,B,B,D,A,D,B,A,A,A,C
8635,10477751,C,D,A,C,A,A,A,A,B,A,D,B,B,D,B,A,D,A,C,D,D,C,B,C
8636,10477665,C,B,A,C,C,A,A,D,D,A,A,D,D,A,B,A,D,C,B,C,D,C,A,D
8637,10477728,C,C,B,B,B,A,A,C,C,B,B,B,B,D,B,B,B,B,B,B,C,B,A,B
8638,10478934,D,A,D,A,A,A,D,A,B,B,B,B,B,A,D,B,B,A,A,B,C,A,A,C
8639,10351852,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,C,A,A,B,C,A
8640,10492064,C,D,C,C,C,C,A,D,D,D,C,C,D,D,B,A,D,A,D,D,A,A,A,C
8641,10501892,B,A,A,C,C,C,A,C,C,A,D,C,A,C,C,A,C,A,A,C,C,C,C,D
8642,10437598,C,B,B,A,A,A,A,C,B,D,A,D,B,B,A,A,B,A,B,B,B,A,A,B
8643,10162728,B,C,C,D,D,A,A,B,C,C,C,A,A,D,D,C,A,B,A,B,A,D,A,C
8644,20271668,D,A,C,D,B,D,A,A,C,C,D,B,A,B,C,A,A,A,A,B,D,A,D,C
8645,20386104,B,C,D,D,B,C,D,B,C,A,A,C,D,A,B,B,C,B,A,D,C,B,D,B
8646,10162597,A,A,C,A,A,A,B,B,A,A,D,B,B,B,C,D,A,D,B,B,C,A,D,B
8647,10492085,B,A,B,C,A,C,A,C,D,D,D,D,B,D,A,A,A,D,B,D,D,C,D,C
8648,10532894,A,A,C,B,D,C,A,A,D,A,C,D,C,A,A,A,A,B,A,A,B,C,B,A
8649,20335203,C,D,A,B,A,C,A,B,B,C,C,B,B,B,B,B,B,C,A,C,B,B,C,A
8650,10393807,C,D,A,C,B,A,A,D,A,A,D,D,D,B,B,A,D,C,C,D,C,C,A,C
8651,10492120,C,A,B,D,B,C,B,D,C,B,D,A,D,B,B,B,C,C,C,A,D,A,D,C
8652,10330976,A,A,A,A,D,D,A,A,D,D,A,B,A,B,B,B,B,A,D,B,B,A,A,B
8653,10677106,C,C,A,C,C,C,A,D,C,C,C,C,C,B,B,A,A,A,A,D,B,C,A,B
8654,10512891,C,C,C,C,B,A,A,D,C,A,D,C,D,B,B,C,A,B,B,C,A,C,C,A
8655,10513361,C,C,A,C,B,D,A,A,B,B,C,A,A,A,B,D,B,C,A,B,D,C,B,C
8656,20266051,C,C,A,D,C,A,A,D,B,A,A,B,B,C,B,A,D,A,C,C,D,C,B,D
8657,10512904,B,D,D,C,D,A,B,D,D,A,D,B,A,A,B,D,A,B,A,C,B,A,A,B
8658,10512921,C,D,A,C,D,C,A,B,B,A,D,C,B,C,A,C,D,A,D,A,B,A,D,C
8659,10677242,D,C,D,A,A,A,A,A,B,A,C,B,C,B,B,D,B,C,B,D,A,C,A,A
8660,10396711,,,A,,A,,,,,,,,,,,,,,,,,,,
8661,10014310,B,B,B,B,B,B,A,B,B,B,C,B,B,A,D,B,B,A,B,C,C,C,B,B
8662,10098000,C,D,A,C,B,A,A,D,C,A,D,B,B,C,A,C,C,A,A,A,C,C,B,C
8663,10396731,B,D,A,A,B,D,D,A,C,D,B,D,C,B,B,D,D,B,,,A,B,B,C
8664,10396755,C,A,A,C,D,A,B,D,C,D,C,D,D,D,A,C,A,D,A,C,B,A,D,C
8665,10396799,A,C,A,A,B,A,D,C,D,A,D,D,D,A,D,A,D,B,C,A,A,A,D,C
8666,10649652,C,A,A,A,C,A,D,C,B,C,C,D,D,B,A,C,C,C,A,C,C,B,C,C
8667,10410421,A,A,A,A,A,D,B,B,A,A,B,B,B,A,B,B,A,C,A,A,A,B,B,B
8668,10669756,C,D,A,B,C,D,A,C,C,C,B,B,C,B,A,A,C,B,B,B,A,B,B,B
8669,10403635,B,A,B,C,B,C,A,B,B,B,B,B,B,A,A,C,B,B,B,B,B,A,B,B
8670,10096514,C,A,A,C,C,A,A,D,A,A,A,B,D,D,A,A,C,A,C,A,B,C,B,B
8671,10396820,C,A,A,C,B,A,A,D,A,A,C,B,D,D,A,A,A,A,C,A,C,C,B,C
8672,10396838,C,D,A,C,B,D,A,D,C,A,A,B,D,C,B,B,D,A,B,D,C,B,A,B
8673,10514262,A,,A,,A,,,,,,,,,,,,,,,,,,,
8674,10013764,A,D,D,C,B,A,A,A,D,A,D,D,B,C,A,A,D,A,A,D,C,C,A,C
8676,10087549,C,B,A,D,C,A,A,A,A,A,A,B,D,D,,A,A,A,,,,,,
8677,10396870,C,D,A,C,C,A,A,B,B,A,A,B,C,B,B,A,D,A,,,,,,C
8678,10364639,C,C,A,C,C,A,A,D,A,A,C,C,D,D,A,A,D,A,D,A,C,C,A,A
8679,10507875,C,A,A,A,C,C,A,C,B,B,B,B,B,B,A,A,B,A,A,B,C,A,A,C
8680,10514523,A,B,D,A,A,D,B,C,B,C,B,C,C,B,D,C,B,C,B,C,B,D,D,D
8681,10514605,C,A,C,C,A,A,A,D,A,A,A,B,D,C,A,A,A,A,B,B,A,C,A,A
