N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
6305,10302627,B,A,A,B,A,A,C,C,A,A,A,A,A,A,B,A,C,A,C,A,A,A,A,A
6306,10322191,C,D,B,B,A,A,D,C,B,A,B,D,B,B,C,C,C,B,C,A,D,B,D,C
6307,10311995,A,A,D,A,A,D,B,C,B,A,C,A,A,C,C,C,C,C,D,D,A,C,B,D
6308,10143046,C,C,A,C,A,D,C,C,B,D,B,C,A,D,B,D,A,D,D,D,B,A,D,
6309,10311964,A,A,A,B,A,C,B,A,C,A,A,A,B,A,A,B,B,B,A,D,A,A,A,A
6311,10281432,A,C,A,B,C,D,C,C,D,C,D,A,D,C,C,C,D,A,B,B,A,C,A,B
6312,10311558,B,C,A,B,A,C,A,D,A,B,C,C,D,A,B,B,A,A,B,D,A,A,D,B
6313,10321621,A,B,B,B,C,D,C,B,A,B,D,A,A,A,A,C,D,A,A,A,A,B,A,C
6314,10294107,B,C,C,C,A,C,C,C,B,A,B,D,B,A,B,A,A,A,D,A,B,A,B,A
6315,10291720,C,C,B,B,C,B,C,B,B,B,B,B,B,C,B,B,A,B,A,C,D,A,B,A
6316,10311988,C,C,B,A,D,A,C,C,B,A,C,C,A,C,C,C,C,D,A,A,B,B,A,B
6317,10301979,A,B,B,A,C,A,A,B,A,A,B,B,A,A,A,A,A,A,B,C,C,A,A,A
6318,10302274,A,D,A,A,C,B,B,C,C,C,D,D,C,A,B,A,A,B,A,A,C,C,A,D
6319,10132505,A,C,A,A,C,B,A,C,A,B,A,B,D,C,A,A,B,C,B,D,D,A,C,A
6320,10363209,B,A,A,C,B,C,D,D,C,D,D,C,C,D,C,C,C,A,B,B,D,C,B,C
6322,10362758,A,B,A,A,B,B,A,B,B,B,C,A,C,A,A,A,A,D,A,A,A,D,A,A
6323,10496092,B,C,A,B,A,C,C,D,C,C,B,A,A,B,B,C,D,B,B,B,D,C,B,D
6324,10497703,A,B,A,B,A,A,B,C,D,D,A,C,B,B,B,B,B,D,C,B,D,C,C,C
6325,10496010,B,C,A,B,C,C,A,A,A,B,A,C,A,A,A,A,A,A,A,A,A,C,A,A
6326,20311828,A,A,A,B,A,B,B,B,C,C,A,A,D,D,A,D,A,A,B,A,A,B,A,A
6327,10051935,C,A,B,C,C,C,A,D,C,A,A,C,B,C,C,C,A,C,D,B,A,D,C,A
6328,10106083,B,B,A,B,A,B,A,A,C,A,A,C,B,A,A,B,B,A,C,B,A,A,C,A
6329,10307830,A,A,A,C,D,C,A,A,A,A,A,A,B,A,B,C,A,A,B,D,B,C,B,A
6330,10053107,A,C,A,A,D,A,A,A,C,A,C,C,D,A,C,D,A,A,C,B,C,A,B,C
6331,10321357,B,C,D,B,A,C,C,D,D,B,C,A,A,A,C,A,A,D,A,A,C,A,A,A
6332,10304664,B,C,A,C,A,C,C,C,C,B,B,C,B,A,A,C,D,D,D,B,A,C,C,B
6333,20359019,B,C,A,B,A,C,C,B,B,D,B,D,B,C,A,C,B,A,D,A,B,C,C,A
6334,10051543,A,B,D,A,C,D,C,C,D,D,D,D,D,C,D,D,C,D,B,B,B,D,C,D
6335,10052922,B,B,A,B,A,B,A,A,B,B,C,A,B,A,D,A,B,A,A,C,B,C,A,B
6336,10051677,A,C,B,B,C,B,A,A,A,A,B,B,B,C,B,A,A,A,D,B,A,C,D,B
6337,10051166,A,A,C,B,A,A,A,C,A,A,C,D,D,A,D,B,D,B,B,A,A,A,D,A
6338,10304685,A,C,D,B,D,B,B,C,B,B,A,C,C,D,B,C,D,C,C,C,C,D,C,A
6339,10321638,B,C,D,B,A,B,A,D,C,B,D,B,A,D,C,D,D,C,B,A,A,D,A,C
6340,10052948,B,C,A,B,D,C,D,A,B,C,D,A,A,C,A,A,A,C,D,B,C,C,D,D
6341,10051966,A,A,A,C,D,B,A,A,A,A,D,A,A,A,C,A,C,C,B,B,A,B,A,A
6342,10050977,B,C,D,B,C,C,A,C,C,A,C,D,B,C,B,A,B,A,A,A,A,B,C,C
6343,10051377,B,C,A,B,A,C,A,D,A,A,C,D,C,C,B,D,D,C,D,A,A,C,D,A
6344,10051449,A,C,A,A,A,B,A,D,B,C,A,A,D,C,A,A,A,A,A,B,A,A,A,B
6345,10051874,B,C,B,C,A,D,B,A,B,D,C,D,D,C,D,A,A,C,A,A,C,A,D,B
6346,10298802,A,C,A,A,A,A,C,A,D,A,C,A,A,D,A,C,C,A,A,B,A,A,A,A
6347,10051399,B,C,C,C,C,C,D,A,A,D,D,C,A,D,B,C,B,B,C,C,B,C,C,A
6348,20304370,B,C,A,B,C,C,C,C,A,C,B,D,B,C,B,C,A,A,D,A,B,C,D,A
6349,20208265,D,C,C,A,C,B,A,A,B,B,C,B,C,B,D,A,A,C,B,B,B,B,D,B
6350,10051517,B,D,A,C,B,C,C,D,C,D,A,A,C,D,D,D,A,D,A,C,B,D,D,B
6351,10010655,B,C,A,B,A,C,A,C,B,D,D,D,B,D,B,C,D,A,D,A,B,C,C,A
6352,10052520,A,C,D,B,D,C,D,B,D,B,D,B,C,B,B,B,A,A,B,A,B,A,A,A
6353,10053108,B,C,A,B,A,C,A,A,C,C,A,D,B,C,B,A,C,A,D,A,B,C,D,B
6354,10304714,D,A,B,D,C,B,A,B,D,B,B,C,C,C,C,A,D,C,C,B,C,D,D,A
6355,10155580,B,C,B,C,C,C,A,B,B,D,A,D,B,A,D,C,B,C,D,C,C,D,A,A
6356,10050802,B,C,B,C,A,C,C,C,B,B,B,A,A,C,B,C,C,A,D,A,C,C,C,A
6357,10319895,B,C,A,C,A,C,A,C,B,B,B,D,B,C,D,A,D,A,A,B,D,B,B,B
6358,10319950,C,A,A,D,A,C,C,A,B,A,B,D,B,C,D,D,A,C,C,A,B,C,D,A
6359,10319973,D,C,C,A,A,C,C,D,B,D,D,D,B,B,D,A,D,B,D,B,B,A,C,D
6360,10400004,B,C,A,A,C,A,C,D,D,D,A,A,B,D,A,B,C,B,D,C,B,C,C,A
6361,10040026,C,C,C,B,A,C,C,C,C,C,B,C,B,D,B,C,B,C,A,B,B,C,C,C
6362,10496122,B,A,C,C,A,B,A,B,C,D,C,D,C,A,C,A,C,D,A,D,C,B,C,D
6363,10321394,B,B,B,B,C,C,A,A,A,A,A,B,D,C,A,A,B,D,D,B,B,B,C,D
6364,20292945,D,D,A,C,C,D,C,C,B,B,A,C,D,D,B,A,C,C,D,C,A,D,D,D
6365,10052691,C,C,A,C,A,C,C,C,B,D,B,C,A,D,D,B,A,A,C,C,B,D,A,A
6366,20394282,A,D,B,B,D,C,A,C,B,A,A,A,B,D,A,B,C,D,B,C,D,D,B,C
6367,10106642,D,C,B,B,D,A,B,D,C,C,D,D,C,B,D,D,C,B,C,B,D,C,A,A
6368,10321682,D,B,D,A,C,C,B,C,A,D,A,B,A,D,B,B,C,D,C,A,C,A,D,A
6369,10321724,C,B,A,C,A,D,C,A,D,D,C,D,B,D,C,B,A,C,C,A,C,A,B,D
6370,10323082,B,B,B,C,C,C,C,C,C,C,C,C,A,B,C,A,C,B,A,A,A,C,C,B
6371,10186287,B,B,A,D,D,D,C,C,D,B,C,A,A,C,B,B,D,A,A,C,A,A,D,C
6372,10322426,B,C,D,B,A,C,D,A,B,A,C,B,B,D,B,C,D,A,A,A,A,C,A,A
6373,10322475,B,C,A,D,B,B,A,A,A,A,B,A,A,C,A,B,D,A,C,A,B,D,D,A
6374,10402544,B,C,A,B,D,C,A,C,B,B,B,A,A,A,B,A,A,A,A,A,A,C,D,D
6375,20393804,A,A,A,B,A,A,C,A,D,C,B,D,B,D,B,B,A,C,D,A,B,A,B,D
6376,10322666,B,C,A,B,A,C,A,A,A,A,B,A,C,C,A,A,C,A,C,D,A,A,A,C
6377,10322715,B,C,C,C,B,C,C,C,B,D,B,B,A,D,D,A,A,A,A,A,D,C,D,A
6378,10010589,B,D,A,B,B,C,C,B,D,A,B,B,A,A,D,B,C,A,A,B,B,A,C,C
6379,10322761,D,C,A,B,D,C,C,C,B,D,A,C,D,D,B,C,D,B,A,C,A,A,B,B
6380,10134103,D,B,A,A,A,B,A,A,D,B,A,C,B,A,A,A,A,C,B,C,C,A,A,D
6381,10364219,A,A,C,B,C,D,B,A,B,D,A,C,D,C,C,C,C,B,A,A,C,C,A,D
6382,10319439,A,C,A,C,A,B,A,A,B,A,A,A,D,C,B,A,C,C,D,D,A,A,A,A
6383,10095227,A,C,C,C,A,C,C,A,D,B,C,A,B,B,A,D,C,C,C,B,A,C,B,B
6384,10095836,B,C,A,C,A,C,A,A,A,A,D,A,B,A,C,D,A,B,C,A,A,B,B,B
6385,10093837,A,A,A,A,A,B,A,A,A,A,B,B,A,B,A,A,A,A,D,B,C,B,A,C
6386,10095056,A,D,A,A,D,B,B,D,D,A,A,C,C,C,A,D,B,A,C,B,A,C,B,D
6387,20368991,A,B,A,D,B,C,C,B,A,B,A,A,B,A,D,D,C,A,C,A,A,C,D,A
6388,10093600,B,C,D,B,A,C,D,D,C,B,D,B,B,C,A,C,D,A,C,B,B,A,A,C
6389,10376579,B,C,A,B,A,C,C,C,B,B,B,D,B,C,B,C,D,A,A,A,C,C,D,A
6390,10095478,B,C,A,C,A,C,A,A,A,C,C,C,B,C,B,A,B,A,C,A,C,B,C,A
6391,10094893,B,C,A,B,B,C,D,C,B,B,A,B,B,A,A,A,B,B,C,B,C,B,C,B
6392,10050915,B,D,A,B,C,D,B,C,D,A,D,D,D,B,C,C,C,A,B,C,D,C,A,A
6393,10095479,B,C,A,C,A,C,A,C,B,A,B,B,A,C,B,A,B,A,A,A,B,D,D,D
6394,10319501,C,C,B,A,A,C,D,B,A,D,C,A,B,D,A,D,A,D,D,A,A,A,A,A
6395,10094279,B,A,B,C,B,B,A,B,B,B,C,A,B,A,D,D,C,D,A,A,D,A,B,A
6396,10095057,A,B,A,B,A,C,A,A,A,A,A,B,B,A,A,A,A,A,A,B,A,A,A,C
6397,10095611,A,B,D,B,B,C,A,C,B,D,A,A,B,C,A,C,A,A,A,A,B,A,A,A
6398,10093664,A,A,D,A,C,A,B,C,B,B,D,C,C,D,A,A,C,D,C,A,B,A,D,A
6399,10094359,C,B,D,C,A,C,A,A,B,D,A,B,D,D,B,B,A,D,D,A,A,C,B,A
6400,10093068,B,C,A,B,A,C,C,D,A,C,A,B,B,B,D,C,B,A,A,D,B,C,B,B
6401,20343241,A,B,C,D,B,C,A,B,B,B,B,D,C,B,A,B,D,A,C,A,C,C,A,C
6402,20025338,A,C,A,B,A,C,C,B,B,B,A,D,A,D,B,B,C,C,A,B,A,A,B,B
6403,20306072,B,B,B,C,A,B,C,C,C,C,D,D,A,B,C,C,C,D,C,D,C,C,C,C
6404,10021968,B,A,A,A,B,B,C,C,C,B,C,C,C,A,A,C,C,A,A,A,B,C,A,C
6405,10280219,A,D,A,C,A,C,A,A,B,C,D,C,B,B,A,C,A,A,B,A,D,C,A,D
6406,10280266,C,B,A,B,A,D,C,A,B,B,A,D,A,B,C,D,C,C,B,B,C,C,C,C
6407,20167761,B,A,A,C,A,C,A,B,B,C,A,C,A,A,B,A,A,C,A,A,C,B,C,B
6408,20343244,A,C,C,B,B,A,B,B,B,A,B,A,D,A,D,C,C,B,C,A,C,C,D,B
6409,20023977,D,C,B,C,C,A,D,C,B,A,A,A,C,B,B,D,C,B,D,B,C,C,C,A
6410,10280197,B,B,A,A,B,B,B,A,A,D,A,B,B,A,D,C,B,A,B,A,D,B,A,A
6411,20306085,B,A,B,D,C,A,D,C,A,A,C,B,B,A,A,C,A,D,B,C,A,B,C,D
6412,20167766,C,B,B,B,C,C,C,D,A,A,D,D,C,B,A,D,B,B,A,B,C,D,D,B
6413,10143189,C,A,A,D,A,B,A,A,B,A,A,A,A,D,B,A,A,A,B,A,A,A,A,A
6414,10280257,C,A,B,C,C,C,C,C,D,B,B,C,B,C,C,D,C,B,D,C,C,D,C,C
6415,10280223,C,B,D,A,B,C,C,D,B,D,A,D,B,C,D,A,B,D,C,A,D,C,A,C
6416,20306089,A,C,A,C,B,B,B,B,A,A,C,A,B,A,A,C,B,A,A,B,C,A,B,C
6417,10280239,A,B,A,A,A,C,A,B,A,A,C,B,A,A,A,B,B,C,A,D,B,A,B,C
6418,10280230,C,C,D,D,D,C,C,C,C,C,B,C,B,C,C,C,C,C,C,B,D,C,C,C
6419,10023152,A,C,B,B,A,C,A,A,B,B,B,B,B,B,B,C,A,A,A,A,B,C,C,D
6420,10280260,A,C,A,A,D,B,B,B,D,B,B,A,B,C,C,D,B,B,A,B,A,C,B,A
6421,10280252,A,A,C,C,C,C,A,D,B,B,D,C,C,D,C,A,C,A,C,B,A,C,D,C
6422,10093260,B,B,D,B,D,C,A,C,D,B,C,B,B,A,A,B,B,C,B,A,A,C,D,A
6423,20303850,A,B,D,A,C,B,C,C,A,B,D,D,A,B,A,D,C,B,B,D,C,C,A,D
6424,10280238,A,A,A,B,A,C,C,D,D,B,B,C,D,B,C,B,B,B,B,A,B,D,D,D
6425,20306098,A,C,B,C,B,B,B,A,C,C,B,A,A,D,A,A,C,D,B,A,A,D,D,A
6426,20023993,D,A,C,D,B,A,B,D,C,C,B,A,A,C,A,D,D,B,B,D,A,C,C,B
6427,20303857,A,C,D,B,D,A,D,B,B,A,C,A,B,D,A,C,D,A,B,D,D,C,D,B
6428,10402296,A,C,B,D,A,D,B,B,C,B,D,B,B,A,D,D,C,A,D,D,B,D,C,D
6429,20023996,C,B,C,C,D,D,C,C,C,B,A,C,B,D,D,C,C,B,D,B,C,B,C,D
6430,10188849,B,C,A,B,A,C,B,C,A,D,B,C,C,B,A,A,C,A,C,A,B,C,C,D
6431,10236849,A,C,A,D,B,C,C,D,B,A,C,C,B,A,B,B,D,A,D,B,A,C,A,D
6432,10186285,B,C,A,B,A,C,C,A,A,A,A,C,A,A,A,A,A,A,C,A,B,D,B,A
6433,10460033,B,D,B,A,A,C,A,B,C,C,C,B,C,A,C,B,D,A,C,A,C,B,B,A
6434,10279233,A,C,C,B,A,C,C,C,B,A,B,D,B,C,B,C,A,A,D,D,C,A,A,C
6435,10279099,A,C,A,B,A,D,C,C,C,B,B,D,B,D,D,C,A,D,D,B,A,A,D,A
6436,10280526,B,A,B,B,A,C,A,C,C,D,A,B,C,C,C,D,B,A,C,C,B,B,D,A
6437,10279185,B,C,D,B,A,C,C,C,A,A,B,D,B,C,B,C,A,A,D,,,,,A
6438,10280532,B,A,A,C,D,B,A,B,B,B,B,B,B,C,,,B,,,,,,,
6439,10280580,B,C,A,B,A,C,C,C,B,A,C,D,B,C,B,C,A,A,D,A,B,C,D,A
6440,10280509,C,C,B,C,B,C,A,C,B,A,B,D,A,C,B,C,A,B,A,A,B,C,A,A
6441,10461556,C,C,D,C,B,C,A,C,B,A,B,D,B,C,B,C,A,A,A,A,B,B,A,A
6442,10348376,B,B,D,B,A,C,A,A,B,C,C,C,B,C,B,B,A,A,D,A,D,C,D,A
6443,10200865,,,,,,,,,,,,,,,,,,,,,,,,
6444,10279292,C,C,B,B,A,B,C,C,C,B,B,D,B,D,D,C,A,D,D,B,A,A,D,A
6445,10278845,A,C,D,B,B,C,C,C,B,A,B,D,B,C,B,C,A,D,A,C,B,B,A,A
6446,10279130,B,A,A,C,D,B,B,D,A,C,B,A,D,B,A,C,C,C,A,C,B,D,D,A
6447,20318156,C,C,B,B,B,C,C,C,B,A,B,D,B,D,D,C,A,B,D,B,C,A,A,A
6448,10460113,B,A,D,B,A,C,A,A,B,D,A,B,D,B,C,B,A,A,B,C,C,B,D,A
6449,10129759,B,C,A,B,A,C,A,D,C,B,D,A,B,C,D,B,B,C,B,B,A,B,A,A
6450,10280494,C,C,D,C,B,C,C,C,B,A,B,D,B,C,B,C,A,A,A,A,B,B,A,A
6451,10279428,A,C,A,C,A,C,C,B,B,A,B,D,B,C,B,A,C,A,B,A,B,D,B,A
6452,20308082,D,C,A,B,B,C,C,C,B,A,B,B,B,C,D,C,A,B,D,B,A,A,D,A
6453,10279270,B,B,B,A,D,B,D,D,B,C,B,C,A,D,D,C,D,B,D,D,C,B,D,A
6454,10280549,A,A,A,B,D,C,A,A,C,D,A,B,D,D,A,A,B,A,D,B,B,A,B,A
6455,10284053,B,B,C,B,B,B,C,A,A,D,A,B,C,B,B,A,B,C,C,B,A,B,A,A
6456,10127194,C,B,D,B,C,A,C,D,C,C,B,D,B,C,B,C,A,B,C,A,B,D,B,A
6457,20318565,B,C,A,C,A,D,A,A,C,A,A,A,C,C,A,C,B,A,A,C,A,A,B,B
6458,10460236,B,C,A,B,A,C,B,C,B,D,B,C,C,B,B,A,B,A,D,D,A,C,A,D
6459,10579308,,,,,,,,,,,,,,,,,,,,,,,,
6460,10308830,C,B,C,B,D,A,C,C,B,A,B,D,B,D,B,C,C,B,A,C,B,A,B,A
6461,10279431,B,C,A,B,A,C,C,C,B,A,B,D,B,C,B,C,A,A,D,A,B,C,D,A
6462,10344453,B,C,A,B,A,C,C,A,B,A,A,A,D,D,D,C,B,B,A,A,A,C,B,B
6463,20283074,B,C,D,C,A,C,C,A,B,A,B,C,C,C,D,A,A,A,D,A,A,A,B,A
6464,10344484,B,C,A,B,A,C,B,A,B,A,A,A,B,C,D,B,D,A,D,A,D,D,B,A
6465,19991967,A,C,A,B,A,C,C,D,B,A,A,D,D,B,A,C,A,B,D,B,C,A,B,B
6466,10344502,B,C,A,B,A,B,C,A,B,A,A,C,D,A,B,C,B,C,D,A,D,A,C,D
6467,10344560,B,A,D,B,A,A,B,A,B,C,B,D,A,A,A,B,A,C,A,A,A,B,A,B
6468,10344533,C,A,A,B,B,C,C,A,B,C,A,D,B,C,B,C,A,A,D,D,B,C,D,B
6469,20345917,A,C,A,A,A,A,C,C,B,A,D,A,A,C,A,C,B,A,C,A,A,C,B,A
6471,10310918,B,C,A,A,A,C,C,A,C,A,A,B,D,A,D,B,C,B,D,B,B,C,C,D
6472,10388117,B,C,A,B,A,C,A,C,B,A,A,C,B,D,B,B,A,A,A,A,C,A,A,B
6473,10118992,B,C,A,B,A,C,A,A,B,A,C,A,B,B,B,A,A,A,B,B,B,A,B,A
6475,10164204,B,C,A,B,A,C,C,A,B,B,B,A,B,C,B,A,A,A,D,B,B,B,B,A
6476,10140959,A,C,C,D,A,D,B,A,C,C,D,D,C,D,A,B,D,A,B,C,B,C,A,D
6477,10127362,B,D,D,D,D,B,A,C,C,C,A,D,B,C,B,C,B,C,D,A,B,C,D,A
6478,20180430,A,C,A,C,B,D,A,D,A,B,C,C,C,B,A,B,B,C,D,A,C,B,A,C
6479,10344591,B,C,D,B,A,C,C,A,B,A,C,D,B,C,D,A,A,A,D,A,B,C,C,A
6480,20283085,A,D,B,B,A,C,D,B,D,B,B,D,D,A,A,A,C,A,A,A,B,B,B,B
6481,10116765,B,C,A,B,A,C,C,C,B,A,B,D,B,C,B,C,A,A,D,A,B,A,D,A
6482,20283087,A,C,B,B,A,C,C,C,B,B,B,D,B,B,B,C,A,A,D,A,C,A,D,A
6483,10121118,B,B,A,B,B,A,C,B,C,D,A,A,A,C,C,D,A,D,C,C,C,D,C,D
6484,10342429,B,A,A,A,A,A,B,C,D,A,C,D,B,A,A,B,C,D,A,A,B,A,D,B
6485,10188761,C,C,A,B,A,C,B,D,B,C,A,B,A,C,B,B,B,C,B,A,C,C,A,B
6486,10467584,B,B,B,B,A,C,C,C,B,B,B,D,B,C,B,C,A,A,B,D,A,B,A,A
6487,10342626,A,A,B,D,B,C,A,A,B,B,A,B,C,B,B,C,B,B,B,B,B,C,A,B
6488,10188821,B,C,A,B,A,C,D,B,B,B,B,B,B,B,A,A,B,A,B,B,B,A,B,A
6489,10188769,B,C,A,B,A,C,B,C,A,B,B,B,C,C,A,C,A,A,A,A,B,A,B,B
6490,20292951,B,B,D,B,C,C,A,,B,,A,,,,,,,,,,,,,
6491,10345013,B,C,A,B,A,C,B,C,B,A,D,D,B,A,D,C,D,A,D,A,A,C,D,A
6492,20061706,B,C,A,B,A,C,C,C,B,A,B,D,B,A,D,A,B,C,B,B,A,A,B,A
6493,10345185,B,C,A,B,A,C,C,C,B,C,B,A,D,C,A,A,A,A,D,A,A,A,D,B
6494,10307978,A,B,B,B,A,C,A,A,C,A,B,B,C,A,A,A,D,A,C,B,A,B,B,A
6495,10148912,B,A,A,C,A,C,A,A,C,A,C,B,D,A,C,A,A,B,B,B,B,B,B,A
6496,10199653,B,C,D,A,C,D,A,A,D,D,A,D,D,D,D,D,D,D,C,D,D,A,B,A
6497,10345370,B,A,A,C,A,A,A,C,B,A,A,B,A,A,A,C,A,A,C,D,A,A,A,A
6498,10426874,B,C,A,C,C,C,C,C,B,B,B,C,D,D,B,B,C,A,D,B,B,C,B,B
6499,10502372,A,C,A,C,B,C,C,C,A,D,A,C,A,D,B,A,A,A,B,B,D,B,A,A
6500,10188725,C,A,D,B,C,B,C,D,D,C,B,A,B,B,B,B,A,A,B,A,C,B,A,A
6501,10280245,A,D,A,C,A,C,A,A,B,A,B,A,B,B,B,A,A,A,B,C,B,C,A,A
6502,10179275,C,C,A,B,C,C,C,B,B,D,A,C,B,C,A,A,A,D,D,C,C,C,D,A
6503,10345510,B,C,A,B,A,C,C,A,B,A,D,A,B,A,B,A,B,A,A,B,A,D,B,A
6504,10342493,A,B,A,A,B,A,B,C,C,A,C,A,B,B,C,B,D,C,C,C,B,C,C,B
6505,10188746,B,B,B,B,A,A,A,A,B,A,B,D,D,D,D,D,D,D,C,A,B,B,D,D
6506,10342693,B,A,A,A,A,C,B,D,A,A,D,C,B,A,B,A,C,A,A,A,B,A,A,A
6507,10345123,D,C,C,A,C,B,D,A,A,C,B,D,A,B,C,A,B,B,A,A,A,D,D,A
6508,10429788,C,C,B,B,B,C,C,C,C,C,B,C,B,C,B,C,B,C,C,B,B,D,C,C
6509,10345238,C,C,D,C,C,C,B,C,C,A,C,C,C,C,B,C,B,A,C,C,B,C,A,B
6510,10035557,C,A,A,B,A,C,B,B,C,D,A,B,C,B,B,D,C,A,A,A,C,C,D,A
6511,10188845,B,B,A,B,B,D,B,C,B,C,D,A,C,D,C,C,B,C,B,A,B,B,D,C
6512,10345282,B,C,A,B,A,B,A,A,B,A,B,B,A,D,B,B,C,A,C,A,A,C,C,D
6513,10345407,A,B,A,A,B,B,D,D,A,A,B,A,C,A,B,A,A,D,B,A,B,B,A,A
6514,10421912,A,C,A,B,D,C,C,D,B,B,D,D,B,D,D,D,C,C,C,B,C,D,D,A
6515,10421913,B,B,B,B,D,B,C,B,A,B,C,D,C,C,D,B,A,D,B,B,B,D,A,A
6516,10421941,B,B,B,B,B,B,A,B,A,B,C,B,B,B,B,A,B,A,C,B,B,B,B,B
6517,10421918,B,C,A,C,A,D,B,D,A,A,A,D,C,A,D,D,D,D,C,A,A,C,D,D
6518,10421916,B,C,D,D,D,B,D,A,A,B,A,C,A,C,D,A,C,D,B,B,D,D,D,B
6519,10421928,C,C,D,B,C,C,B,A,A,D,A,B,D,D,A,D,A,A,A,D,C,D,A,A
6520,10421925,B,C,A,B,A,C,C,A,A,D,D,C,B,A,B,B,D,A,A,A,A,B,A,A
6521,10421931,B,C,A,B,D,C,A,D,A,A,B,A,B,D,D,C,B,D,D,C,C,A,D,D
6522,10122081,A,C,A,B,A,C,A,D,B,A,D,C,D,B,A,A,C,C,C,C,B,A,C,C
6523,20206789,B,A,B,C,B,C,B,C,C,B,B,B,C,A,A,C,C,C,D,C,A,C,B,D
6524,10421938,B,A,D,B,A,B,C,C,A,A,C,B,C,B,D,D,C,D,A,C,A,B,B,A
6525,10421936,A,C,A,A,A,A,B,A,A,D,C,C,C,A,B,A,C,D,A,A,D,A,A,D
6526,10060685,A,B,A,B,A,B,C,C,D,B,A,B,A,B,B,B,C,A,C,B,C,A,C,C
6527,10421939,B,C,A,B,D,C,C,B,A,A,A,C,D,D,D,A,C,C,A,D,A,C,A,D
6528,10299196,B,C,D,B,A,B,C,C,B,A,B,D,B,B,B,C,A,A,D,A,C,A,B,A
6529,10061368,B,B,A,B,A,C,A,C,C,A,C,A,A,A,B,A,C,A,C,B,A,A,C,C
6530,10358962,B,C,A,B,A,C,A,A,C,A,A,C,B,A,A,B,B,A,D,C,A,C,A,A
6531,10195109,A,B,B,A,B,B,A,A,B,B,B,C,C,A,B,A,B,B,B,A,B,B,B,A
6532,10024917,B,C,A,B,D,C,C,C,D,B,D,C,B,D,D,C,C,D,D,B,A,A,D,B
6533,10412962,A,C,A,D,C,C,D,A,B,D,B,D,D,C,D,A,C,D,C,A,D,D,A,D
6534,10304644,B,C,A,B,A,C,D,A,B,A,A,A,D,C,A,A,B,A,B,A,A,C,B,A
6535,10344131,A,C,A,B,A,C,A,C,B,C,A,A,D,D,B,B,C,A,A,A,D,B,B,B
6536,20343294,C,A,C,B,B,D,B,C,D,D,C,A,A,A,C,C,D,B,B,C,D,A,D,A
6537,10299674,B,C,B,D,A,B,B,A,C,C,A,C,B,D,B,A,A,C,B,A,A,D,C,D
6538,10360059,B,C,A,B,A,B,A,C,B,B,B,C,D,A,A,B,C,B,A,A,B,D,B,A
6539,10299716,B,C,A,D,D,C,C,C,C,C,B,D,B,B,B,A,B,A,D,B,B,B,D,B
6540,10193454,B,C,A,B,A,C,C,A,B,A,B,D,B,C,B,D,A,A,D,A,A,C,D,A
6541,20300997,B,C,A,A,A,C,C,C,C,D,A,D,B,D,D,C,A,A,B,A,A,C,D,A
6542,10299802,B,C,B,B,A,C,A,C,B,C,D,A,B,C,A,D,B,D,A,B,A,A,B,B
6543,10304055,A,A,C,A,C,B,A,D,B,B,A,D,B,A,B,A,B,B,A,B,A,A,B,C
6544,10509516,B,C,D,D,D,D,C,B,C,A,C,B,B,B,A,A,A,C,A,B,D,C,C,A
6545,10299407,B,A,A,B,C,D,B,D,B,A,A,C,A,A,C,B,B,D,A,B,C,B,C,C
6546,10009552,B,C,A,B,A,D,C,C,B,A,B,D,A,C,A,A,D,A,D,B,A,C,D,A
6547,10299939,B,B,A,D,B,A,C,D,B,D,B,A,B,A,C,A,B,A,D,A,B,A,B,A
6548,10302280,B,D,A,A,A,C,C,C,B,A,B,D,B,D,B,C,A,A,D,D,C,B,A,A
6549,10301051,A,C,D,C,A,B,B,B,B,C,B,B,C,C,B,B,C,C,C,B,C,C,D,D
6550,10301021,A,C,B,B,B,D,C,B,C,C,C,C,A,D,C,C,C,C,C,B,B,B,A,A
6551,20301016,A,B,B,A,A,A,A,B,C,C,D,A,C,A,A,B,C,A,A,A,A,B,A,C
6552,10302151,B,B,B,A,B,A,B,B,B,B,C,B,D,C,C,A,B,B,B,B,B,B,B,C
6553,10299832,D,B,B,C,C,C,B,C,A,B,B,C,A,D,C,B,B,D,B,B,C,C,C,B
6554,10299988,B,C,A,B,A,D,A,C,A,A,A,A,A,A,A,A,A,A,D,A,D,B,A,B
6555,10299033,B,B,A,B,A,D,C,C,A,A,B,A,A,A,A,A,A,A,D,A,B,A,B,B
6556,20301024,D,B,A,D,D,B,C,C,B,A,C,A,D,A,B,C,A,C,B,C,D,A,A,B
6557,10030801,A,B,A,C,B,B,A,D,B,A,B,B,A,B,C,B,C,A,D,A,B,A,A,A
6558,10104680,B,A,B,D,B,A,A,A,A,A,A,A,D,B,B,A,B,C,A,A,C,C,A,C
6559,10100656,B,C,A,C,B,C,A,C,B,B,B,C,A,A,A,C,A,D,B,A,C,B,A,B
6560,10144068,B,A,A,B,A,C,A,B,B,A,B,D,A,A,A,B,A,A,A,D,A,B,A,A
